annotation_id,annotation_name,size,linkout,date_download,annotation_description,go_download_link
R-MMU-3299685,Detoxification of Reactive Oxygen Species,33,https://reactome.org/PathwayBrowser/#/R-MMU-3299685,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-163560,Triglyceride catabolism,11,https://reactome.org/PathwayBrowser/#/R-MMU-163560,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-8979227,Triglyceride metabolism,24,https://reactome.org/PathwayBrowser/#/R-MMU-8979227,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-209822,Glycoprotein hormones,9,https://reactome.org/PathwayBrowser/#/R-MMU-209822,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-209952,Peptide hormone biosynthesis,11,https://reactome.org/PathwayBrowser/#/R-MMU-209952,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-109606,Intrinsic Pathway for Apoptosis,38,https://reactome.org/PathwayBrowser/#/R-MMU-109606,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-111452,Activation and oligomerization of BAK protein,2,https://reactome.org/PathwayBrowser/#/R-MMU-111452,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-111457,Release of apoptotic factors from the mitochondria,7,https://reactome.org/PathwayBrowser/#/R-MMU-111457,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-111471,Apoptotic factor-mediated response,16,https://reactome.org/PathwayBrowser/#/R-MMU-111471,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-5218859,Regulated Necrosis,51,https://reactome.org/PathwayBrowser/#/R-MMU-5218859,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-5620971,Pyroptosis,20,https://reactome.org/PathwayBrowser/#/R-MMU-5620971,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-264870,Caspase-mediated cleavage of cytoskeletal proteins,12,https://reactome.org/PathwayBrowser/#/R-MMU-264870,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-352238,Breakdown of the nuclear lamina,3,https://reactome.org/PathwayBrowser/#/R-MMU-352238,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-74217,Purine salvage,14,https://reactome.org/PathwayBrowser/#/R-MMU-74217,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-8956321,Nucleotide salvage,24,https://reactome.org/PathwayBrowser/#/R-MMU-8956321,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-113418,Formation of the Early Elongation Complex,33,https://reactome.org/PathwayBrowser/#/R-MMU-113418,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-6796648,TP53 Regulates Transcription of DNA Repair Genes,44,https://reactome.org/PathwayBrowser/#/R-MMU-6796648,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-6803529,FGFR2 alternative splicing,18,https://reactome.org/PathwayBrowser/#/R-MMU-6803529,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-72086,mRNA Capping,29,https://reactome.org/PathwayBrowser/#/R-MMU-72086,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-77075,RNA Pol II CTD phosphorylation and interaction with CE,27,https://reactome.org/PathwayBrowser/#/R-MMU-77075,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-140837,Intrinsic Pathway of Fibrin Clot Formation,23,https://reactome.org/PathwayBrowser/#/R-MMU-140837,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-430116,GP1b-IX-V activation signalling,12,https://reactome.org/PathwayBrowser/#/R-MMU-430116,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-75892,Platelet Adhesion to exposed collagen,11,https://reactome.org/PathwayBrowser/#/R-MMU-75892,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-204174,Regulation of pyruvate dehydrogenase (PDH) complex,16,https://reactome.org/PathwayBrowser/#/R-MMU-204174,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-6783984,Glycine degradation,4,https://reactome.org/PathwayBrowser/#/R-MMU-6783984,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-70268,Pyruvate metabolism,24,https://reactome.org/PathwayBrowser/#/R-MMU-70268,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-70895,Branched-chain amino acid catabolism,20,https://reactome.org/PathwayBrowser/#/R-MMU-70895,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-71064,Lysine catabolism,12,https://reactome.org/PathwayBrowser/#/R-MMU-71064,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-71403,Citric acid cycle (TCA cycle),22,https://reactome.org/PathwayBrowser/#/R-MMU-71403,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-71406,Pyruvate metabolism and Citric Acid (TCA) cycle,48,https://reactome.org/PathwayBrowser/#/R-MMU-71406,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-110329,Cleavage of the damaged pyrimidine ,8,https://reactome.org/PathwayBrowser/#/R-MMU-110329,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-110330,Recognition and association of DNA glycosylase with site containing an affected purine,1,https://reactome.org/PathwayBrowser/#/R-MMU-110330,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-110331,Cleavage of the damaged purine,4,https://reactome.org/PathwayBrowser/#/R-MMU-110331,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-110357,Displacement of DNA glycosylase by APEX1,9,https://reactome.org/PathwayBrowser/#/R-MMU-110357,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-5649702,APEX1-Independent Resolution of AP Sites via the Single Nucleotide Replacement Pathway,7,https://reactome.org/PathwayBrowser/#/R-MMU-5649702,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-73884,Base Excision Repair,39,https://reactome.org/PathwayBrowser/#/R-MMU-73884,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-73927,Depurination,4,https://reactome.org/PathwayBrowser/#/R-MMU-73927,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-73928,Depyrimidination,8,https://reactome.org/PathwayBrowser/#/R-MMU-73928,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-73929,"Base-Excision Repair, AP Site Formation",11,https://reactome.org/PathwayBrowser/#/R-MMU-73929,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-73933,Resolution of Abasic Sites (AP sites),38,https://reactome.org/PathwayBrowser/#/R-MMU-73933,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-165159,MTOR signalling,41,https://reactome.org/PathwayBrowser/#/R-MMU-165159,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-166208,mTORC1-mediated signalling,24,https://reactome.org/PathwayBrowser/#/R-MMU-166208,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-75205,Dissolution of Fibrin Clot,13,https://reactome.org/PathwayBrowser/#/R-MMU-75205,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-73863,RNA Polymerase I Transcription Termination,30,https://reactome.org/PathwayBrowser/#/R-MMU-73863,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-5213460,RIPK1-mediated regulated necrosis,31,https://reactome.org/PathwayBrowser/#/R-MMU-5213460,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-5675482,Regulation of necroptotic cell death,31,https://reactome.org/PathwayBrowser/#/R-MMU-5675482,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-5676594,TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway,17,https://reactome.org/PathwayBrowser/#/R-MMU-5676594,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-937041,IKK complex recruitment mediated by RIP1,23,https://reactome.org/PathwayBrowser/#/R-MMU-937041,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-109704,PI3K Cascade,44,https://reactome.org/PathwayBrowser/#/R-MMU-109704,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-112399,IRS-mediated signalling,45,https://reactome.org/PathwayBrowser/#/R-MMU-112399,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-1266695,Interleukin-7 signaling,17,https://reactome.org/PathwayBrowser/#/R-MMU-1266695,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-198203,PI3K/AKT activation,9,https://reactome.org/PathwayBrowser/#/R-MMU-198203,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-2404192,Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R),51,https://reactome.org/PathwayBrowser/#/R-MMU-2404192,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-2424491,DAP12 signaling,30,https://reactome.org/PathwayBrowser/#/R-MMU-2424491,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-2428924,IGF1R signaling cascade,50,https://reactome.org/PathwayBrowser/#/R-MMU-2428924,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-2428928,IRS-related events triggered by IGF1R,49,https://reactome.org/PathwayBrowser/#/R-MMU-2428928,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-389356,CD28 co-stimulation,33,https://reactome.org/PathwayBrowser/#/R-MMU-389356,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-389357,CD28 dependent PI3K/Akt signaling,22,https://reactome.org/PathwayBrowser/#/R-MMU-389357,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-451927,Interleukin-2 family signaling,37,https://reactome.org/PathwayBrowser/#/R-MMU-451927,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-512988,"Interleukin-3, Interleukin-5 and GM-CSF signaling",42,https://reactome.org/PathwayBrowser/#/R-MMU-512988,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-74751,Insulin receptor signalling cascade,51,https://reactome.org/PathwayBrowser/#/R-MMU-74751,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-9013409,RHOJ GTPase cycle,16,https://reactome.org/PathwayBrowser/#/R-MMU-9013409,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-912526,Interleukin receptor SHC signaling,22,https://reactome.org/PathwayBrowser/#/R-MMU-912526,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-912631,Regulation of signaling by CBL,21,https://reactome.org/PathwayBrowser/#/R-MMU-912631,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-373752,Netrin-1 signaling,21,https://reactome.org/PathwayBrowser/#/R-MMU-373752,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-376172,DSCAM interactions,9,https://reactome.org/PathwayBrowser/#/R-MMU-376172,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-525793,Myogenesis,26,https://reactome.org/PathwayBrowser/#/R-MMU-525793,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-8937144,Aryl hydrocarbon receptor signalling,7,https://reactome.org/PathwayBrowser/#/R-MMU-8937144,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-2161517,Abacavir transmembrane transport,3,https://reactome.org/PathwayBrowser/#/R-MMU-2161517,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-2161522,Abacavir ADME,6,https://reactome.org/PathwayBrowser/#/R-MMU-2161522,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-442660,Na+/Cl- dependent neurotransmitter transporters,19,https://reactome.org/PathwayBrowser/#/R-MMU-442660,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-549127,Organic cation transport,9,https://reactome.org/PathwayBrowser/#/R-MMU-549127,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-549132,Organic cation/anion/zwitterion transport,13,https://reactome.org/PathwayBrowser/#/R-MMU-549132,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-9793528,Ciprofloxacin ADME,4,https://reactome.org/PathwayBrowser/#/R-MMU-9793528,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-5673000,RAF activation,34,https://reactome.org/PathwayBrowser/#/R-MMU-5673000,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-447043,Neurofascin interactions,3,https://reactome.org/PathwayBrowser/#/R-MMU-447043,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-6803544,Ion influx/efflux at host-pathogen interface,4,https://reactome.org/PathwayBrowser/#/R-MMU-6803544,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-9664873,Pexophagy,10,https://reactome.org/PathwayBrowser/#/R-MMU-9664873,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-6785807,Interleukin-4 and Interleukin-13 signaling,14,https://reactome.org/PathwayBrowser/#/R-MMU-6785807,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-1433559,Regulation of KIT signaling,14,https://reactome.org/PathwayBrowser/#/R-MMU-1433559,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-9607240,FLT3 Signaling,32,https://reactome.org/PathwayBrowser/#/R-MMU-9607240,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-9706369,Negative regulation of FLT3,15,https://reactome.org/PathwayBrowser/#/R-MMU-9706369,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-8963691,Phenylalanine and tyrosine metabolism,11,https://reactome.org/PathwayBrowser/#/R-MMU-8963691,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-8964208,Phenylalanine metabolism,6,https://reactome.org/PathwayBrowser/#/R-MMU-8964208,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-157579,Telomere Maintenance,51,https://reactome.org/PathwayBrowser/#/R-MMU-157579,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-174414,Processive synthesis on the C-strand of the telomere,19,https://reactome.org/PathwayBrowser/#/R-MMU-174414,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-174417,Telomere C-strand (Lagging Strand) Synthesis,34,https://reactome.org/PathwayBrowser/#/R-MMU-174417,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-174437,Removal of the Flap Intermediate from the C-strand,17,https://reactome.org/PathwayBrowser/#/R-MMU-174437,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-180786,Extension of Telomeres,49,https://reactome.org/PathwayBrowser/#/R-MMU-180786,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-5685938,HDR through Single Strand Annealing (SSA),37,https://reactome.org/PathwayBrowser/#/R-MMU-5685938,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-5685942,HDR through Homologous Recombination (HRR),56,https://reactome.org/PathwayBrowser/#/R-MMU-5685942,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-5693537,Resolution of D-Loop Structures,32,https://reactome.org/PathwayBrowser/#/R-MMU-5693537,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-5693538,Homology Directed Repair,113,https://reactome.org/PathwayBrowser/#/R-MMU-5693538,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-5693567,HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA),107,https://reactome.org/PathwayBrowser/#/R-MMU-5693567,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-5693568,Resolution of D-loop Structures through Holliday Junction Intermediates,32,https://reactome.org/PathwayBrowser/#/R-MMU-5693568,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-5693579,Homologous DNA Pairing and Strand Exchange,26,https://reactome.org/PathwayBrowser/#/R-MMU-5693579,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-5693607,Processing of DNA double-strand break ends,71,https://reactome.org/PathwayBrowser/#/R-MMU-5693607,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-5693616,Presynaptic phase of homologous DNA pairing and strand exchange,23,https://reactome.org/PathwayBrowser/#/R-MMU-5693616,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-69473,G2/M DNA damage checkpoint,73,https://reactome.org/PathwayBrowser/#/R-MMU-69473,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-69481,G2/M Checkpoints,145,https://reactome.org/PathwayBrowser/#/R-MMU-69481,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-1168372,Downstream signaling events of B Cell Receptor (BCR),77,https://reactome.org/PathwayBrowser/#/R-MMU-1168372,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-1169091,Activation of NF-kappaB in B cells,64,https://reactome.org/PathwayBrowser/#/R-MMU-1169091,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-1234176,Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha,65,https://reactome.org/PathwayBrowser/#/R-MMU-1234176,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-1236978,Cross-presentation of soluble exogenous antigens (endosomes),48,https://reactome.org/PathwayBrowser/#/R-MMU-1236978,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-187577,SCF(Skp2)-mediated degradation of p27/p21,59,https://reactome.org/PathwayBrowser/#/R-MMU-187577,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-195253,Degradation of beta-catenin by the destruction complex,79,https://reactome.org/PathwayBrowser/#/R-MMU-195253,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-349425,Autodegradation of the E3 ubiquitin ligase COP1,51,https://reactome.org/PathwayBrowser/#/R-MMU-349425,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-450408,AUF1 (hnRNP D0) binds and destabilizes mRNA,55,https://reactome.org/PathwayBrowser/#/R-MMU-450408,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-450531,Regulation of mRNA stability by proteins that bind AU-rich elements,85,https://reactome.org/PathwayBrowser/#/R-MMU-450531,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-453279,Mitotic G1 phase and G1/S transition,131,https://reactome.org/PathwayBrowser/#/R-MMU-453279,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-4641258,Degradation of DVL,56,https://reactome.org/PathwayBrowser/#/R-MMU-4641258,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-5358346,Hedgehog ligand biogenesis,63,https://reactome.org/PathwayBrowser/#/R-MMU-5358346,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-5607761,Dectin-1 mediated noncanonical NF-kB signaling,57,https://reactome.org/PathwayBrowser/#/R-MMU-5607761,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-5610780,Degradation of GLI1 by the proteasome,55,https://reactome.org/PathwayBrowser/#/R-MMU-5610780,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-5610785,GLI3 is processed to GLI3R by the proteasome,57,https://reactome.org/PathwayBrowser/#/R-MMU-5610785,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-5676590,NIK-->noncanonical NF-kB signaling,57,https://reactome.org/PathwayBrowser/#/R-MMU-5676590,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-68949,Orc1 removal from chromatin,70,https://reactome.org/PathwayBrowser/#/R-MMU-68949,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-69202,Cyclin E associated events during G1/S transition ,69,https://reactome.org/PathwayBrowser/#/R-MMU-69202,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-69206,G1/S Transition,105,https://reactome.org/PathwayBrowser/#/R-MMU-69206,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-69541,Stabilization of p53,55,https://reactome.org/PathwayBrowser/#/R-MMU-69541,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-69563,p53-Dependent G1 DNA Damage Response,63,https://reactome.org/PathwayBrowser/#/R-MMU-69563,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-69580,p53-Dependent G1/S DNA damage checkpoint,63,https://reactome.org/PathwayBrowser/#/R-MMU-69580,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-69601,Ubiquitin Mediated Degradation of Phosphorylated Cdc25A,51,https://reactome.org/PathwayBrowser/#/R-MMU-69601,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-69610,p53-Independent DNA Damage Response,51,https://reactome.org/PathwayBrowser/#/R-MMU-69610,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-69613,p53-Independent G1/S DNA damage checkpoint,51,https://reactome.org/PathwayBrowser/#/R-MMU-69613,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-69615,G1/S DNA Damage Checkpoints,65,https://reactome.org/PathwayBrowser/#/R-MMU-69615,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-69656,Cyclin A:Cdk2-associated events at S phase entry,71,https://reactome.org/PathwayBrowser/#/R-MMU-69656,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-75815,Ubiquitin-dependent degradation of Cyclin D,50,https://reactome.org/PathwayBrowser/#/R-MMU-75815,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-8878166,Transcriptional regulation by RUNX2,62,https://reactome.org/PathwayBrowser/#/R-MMU-8878166,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-8939236,RUNX1 regulates transcription of genes involved in differentiation of HSCs,67,https://reactome.org/PathwayBrowser/#/R-MMU-8939236,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-8939902,Regulation of RUNX2 expression and activity,51,https://reactome.org/PathwayBrowser/#/R-MMU-8939902,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-9762114,GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2,50,https://reactome.org/PathwayBrowser/#/R-MMU-9762114,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-1538133,G0 and Early G1,18,https://reactome.org/PathwayBrowser/#/R-MMU-1538133,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-3769402,Deactivation of the beta-catenin transactivating complex,32,https://reactome.org/PathwayBrowser/#/R-MMU-3769402,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-8986944,Transcriptional Regulation by MECP2,6,https://reactome.org/PathwayBrowser/#/R-MMU-8986944,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-9022692,Regulation of MECP2 expression and activity,6,https://reactome.org/PathwayBrowser/#/R-MMU-9022692,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-444821,Relaxin receptors,8,https://reactome.org/PathwayBrowser/#/R-MMU-444821,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-375281,Hormone ligand-binding receptors,11,https://reactome.org/PathwayBrowser/#/R-MMU-375281,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-8866910,TFAP2 (AP-2) family regulates transcription of growth factors and their receptors,4,https://reactome.org/PathwayBrowser/#/R-MMU-8866910,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-975576,N-glycan antennae elongation in the medial/trans-Golgi,25,https://reactome.org/PathwayBrowser/#/R-MMU-975576,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-975578,Reactions specific to the complex N-glycan synthesis pathway,9,https://reactome.org/PathwayBrowser/#/R-MMU-975578,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-2559580,Oxidative Stress Induced Senescence,37,https://reactome.org/PathwayBrowser/#/R-MMU-2559580,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-MMU-448424,Interleukin-17 signaling,58,https://reactome.org/PathwayBrowser/#/R-MMU-448424,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
