annotation_id,annotation_name,size,linkout,date_download,go_download_link
R-SCE-1483249,Inositol phosphate metabolism,11,https://reactome.org/PathwayBrowser/#/R-SCE-1483249,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-1855167,Synthesis of pyrophosphates in the cytosol,4,https://reactome.org/PathwayBrowser/#/R-SCE-1855167,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-1855191,Synthesis of IPs in the nucleus,2,https://reactome.org/PathwayBrowser/#/R-SCE-1855191,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-500753,Pyrimidine biosynthesis,1,https://reactome.org/PathwayBrowser/#/R-SCE-500753,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-191273,Cholesterol biosynthesis,17,https://reactome.org/PathwayBrowser/#/R-SCE-191273,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-8957322,Metabolism of steroids,34,https://reactome.org/PathwayBrowser/#/R-SCE-8957322,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-446193,"Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein",21,https://reactome.org/PathwayBrowser/#/R-SCE-446193,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-446205,Synthesis of GDP-mannose,2,https://reactome.org/PathwayBrowser/#/R-SCE-446205,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-446219,Synthesis of substrates in N-glycan biosythesis,13,https://reactome.org/PathwayBrowser/#/R-SCE-446219,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-73762,RNA Polymerase I Transcription Initiation,12,https://reactome.org/PathwayBrowser/#/R-SCE-73762,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-354192,Integrin signaling,2,https://reactome.org/PathwayBrowser/#/R-SCE-354192,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-392517,Rap1 signalling,2,https://reactome.org/PathwayBrowser/#/R-SCE-392517,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-76009,Platelet Aggregation (Plug Formation),2,https://reactome.org/PathwayBrowser/#/R-SCE-76009,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-8964539,Glutamate and glutamine metabolism,6,https://reactome.org/PathwayBrowser/#/R-SCE-8964539,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-351143,Agmatine biosynthesis,1,https://reactome.org/PathwayBrowser/#/R-SCE-351143,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-351202,Metabolism of polyamines,4,https://reactome.org/PathwayBrowser/#/R-SCE-351202,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-2187338,Visual phototransduction,9,https://reactome.org/PathwayBrowser/#/R-SCE-2187338,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-2514856,The phototransduction cascade,5,https://reactome.org/PathwayBrowser/#/R-SCE-2514856,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-2514859,"Inactivation, recovery and regulation of the phototransduction cascade",5,https://reactome.org/PathwayBrowser/#/R-SCE-2514859,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-418597,G alpha (z) signalling events,3,https://reactome.org/PathwayBrowser/#/R-SCE-418597,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-9709957,Sensory Perception,9,https://reactome.org/PathwayBrowser/#/R-SCE-9709957,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-5627123,RHO GTPases activate PAKs,8,https://reactome.org/PathwayBrowser/#/R-SCE-5627123,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-72731,Recycling of eIF2:GDP,8,https://reactome.org/PathwayBrowser/#/R-SCE-72731,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-382556,ABC-family proteins mediated transport,14,https://reactome.org/PathwayBrowser/#/R-SCE-382556,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-68689,CDC6 association with the ORC:origin complex,6,https://reactome.org/PathwayBrowser/#/R-SCE-68689,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-68867,Assembly of the pre-replicative complex,12,https://reactome.org/PathwayBrowser/#/R-SCE-68867,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-174824,"Plasma lipoprotein assembly, remodeling, and clearance",13,https://reactome.org/PathwayBrowser/#/R-SCE-174824,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-8866427,VLDLR internalisation and degradation,10,https://reactome.org/PathwayBrowser/#/R-SCE-8866427,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-8964038,LDL clearance,11,https://reactome.org/PathwayBrowser/#/R-SCE-8964038,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-8964043,Plasma lipoprotein clearance,11,https://reactome.org/PathwayBrowser/#/R-SCE-8964043,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-389661,Glyoxylate metabolism and glycine degradation,15,https://reactome.org/PathwayBrowser/#/R-SCE-389661,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-70688,Proline catabolism,1,https://reactome.org/PathwayBrowser/#/R-SCE-70688,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-3371568,Attenuation phase,12,https://reactome.org/PathwayBrowser/#/R-SCE-3371568,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-3214815,HDACs deacetylate histones,10,https://reactome.org/PathwayBrowser/#/R-SCE-3214815,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-6783984,Glycine degradation,4,https://reactome.org/PathwayBrowser/#/R-SCE-6783984,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-71064,Lysine catabolism,6,https://reactome.org/PathwayBrowser/#/R-SCE-71064,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-983168,Antigen processing: Ubiquitination & Proteasome degradation,45,https://reactome.org/PathwayBrowser/#/R-SCE-983168,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-983169,Class I MHC mediated antigen processing & presentation,82,https://reactome.org/PathwayBrowser/#/R-SCE-983169,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-8856825,Cargo recognition for clathrin-mediated endocytosis,18,https://reactome.org/PathwayBrowser/#/R-SCE-8856825,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-8856828,Clathrin-mediated endocytosis,26,https://reactome.org/PathwayBrowser/#/R-SCE-8856828,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-9748784,Drug ADME,23,https://reactome.org/PathwayBrowser/#/R-SCE-9748784,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-9748787,Azathioprine ADME,10,https://reactome.org/PathwayBrowser/#/R-SCE-9748787,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-9753281,Paracetamol ADME,7,https://reactome.org/PathwayBrowser/#/R-SCE-9753281,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-446210,Synthesis of UDP-N-acetyl-glucosamine,5,https://reactome.org/PathwayBrowser/#/R-SCE-446210,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-352230,Amino acid transport across the plasma membrane,9,https://reactome.org/PathwayBrowser/#/R-SCE-352230,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-425393,Transport of inorganic cations/anions and amino acids/oligopeptides,21,https://reactome.org/PathwayBrowser/#/R-SCE-425393,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-425407,SLC-mediated transmembrane transport,35,https://reactome.org/PathwayBrowser/#/R-SCE-425407,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-166208,mTORC1-mediated signalling,6,https://reactome.org/PathwayBrowser/#/R-SCE-166208,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-113501,Inhibition of replication initiation of damaged DNA by RB1/E2F1,4,https://reactome.org/PathwayBrowser/#/R-SCE-113501,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-113510,E2F mediated regulation of DNA replication,4,https://reactome.org/PathwayBrowser/#/R-SCE-113510,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-68952,DNA replication initiation,9,https://reactome.org/PathwayBrowser/#/R-SCE-68952,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-69091,Polymerase switching,10,https://reactome.org/PathwayBrowser/#/R-SCE-69091,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-69109,Leading Strand Synthesis,10,https://reactome.org/PathwayBrowser/#/R-SCE-69109,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-69166,Removal of the Flap Intermediate,8,https://reactome.org/PathwayBrowser/#/R-SCE-69166,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-211859,Biological oxidations,24,https://reactome.org/PathwayBrowser/#/R-SCE-211859,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-211897,Cytochrome P450 - arranged by substrate type,1,https://reactome.org/PathwayBrowser/#/R-SCE-211897,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-211945,Phase I - Functionalization of compounds,8,https://reactome.org/PathwayBrowser/#/R-SCE-211945,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-211976,Endogenous sterols,1,https://reactome.org/PathwayBrowser/#/R-SCE-211976,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-156580,Phase II - Conjugation of compounds,16,https://reactome.org/PathwayBrowser/#/R-SCE-156580,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-156581,Methylation,5,https://reactome.org/PathwayBrowser/#/R-SCE-156581,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-1614635,Sulfur amino acid metabolism,10,https://reactome.org/PathwayBrowser/#/R-SCE-1614635,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-2408508,"Metabolism of ingested SeMet, Sec, MeSec into H2Se",2,https://reactome.org/PathwayBrowser/#/R-SCE-2408508,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-2408522,Selenoamino acid metabolism,2,https://reactome.org/PathwayBrowser/#/R-SCE-2408522,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-202040,G-protein activation,1,https://reactome.org/PathwayBrowser/#/R-SCE-202040,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-392518,Signal amplification,6,https://reactome.org/PathwayBrowser/#/R-SCE-392518,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-399997,Acetylcholine regulates insulin secretion,3,https://reactome.org/PathwayBrowser/#/R-SCE-399997,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-400451,Free fatty acids regulate insulin secretion,5,https://reactome.org/PathwayBrowser/#/R-SCE-400451,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-416476,G alpha (q) signalling events,10,https://reactome.org/PathwayBrowser/#/R-SCE-416476,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-418592,ADP signalling through P2Y purinoceptor 1,6,https://reactome.org/PathwayBrowser/#/R-SCE-418592,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-422356,Regulation of insulin secretion,9,https://reactome.org/PathwayBrowser/#/R-SCE-422356,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-434316,Fatty Acids bound to GPR40 (FFAR1) regulate insulin secretion,2,https://reactome.org/PathwayBrowser/#/R-SCE-434316,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-9013148,CDC42 GTPase cycle,13,https://reactome.org/PathwayBrowser/#/R-SCE-9013148,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-1483255,PI Metabolism,18,https://reactome.org/PathwayBrowser/#/R-SCE-1483255,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-1660514,Synthesis of PIPs at the Golgi membrane,9,https://reactome.org/PathwayBrowser/#/R-SCE-1660514,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-199992,trans-Golgi Network Vesicle Budding,14,https://reactome.org/PathwayBrowser/#/R-SCE-199992,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-5620916,VxPx cargo-targeting to cilium,3,https://reactome.org/PathwayBrowser/#/R-SCE-5620916,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-5620920,Cargo trafficking to the periciliary membrane,3,https://reactome.org/PathwayBrowser/#/R-SCE-5620920,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-6811438,Intra-Golgi traffic,11,https://reactome.org/PathwayBrowser/#/R-SCE-6811438,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-196780,Biotin transport and metabolism,4,https://reactome.org/PathwayBrowser/#/R-SCE-196780,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-5628897,TP53 Regulates Metabolic Genes,5,https://reactome.org/PathwayBrowser/#/R-SCE-5628897,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-71336,Pentose phosphate pathway,11,https://reactome.org/PathwayBrowser/#/R-SCE-71336,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-163282,Mitochondrial transcription initiation,3,https://reactome.org/PathwayBrowser/#/R-SCE-163282,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-75944,Transcription from mitochondrial promoters,3,https://reactome.org/PathwayBrowser/#/R-SCE-75944,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-9615933,Postmitotic nuclear pore complex (NPC) reformation,5,https://reactome.org/PathwayBrowser/#/R-SCE-9615933,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-9793242,SUMOylation of nuclear envelope proteins,3,https://reactome.org/PathwayBrowser/#/R-SCE-9793242,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-198725,Nuclear Events (kinase and transcription factor activation),13,https://reactome.org/PathwayBrowser/#/R-SCE-198725,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-9031628,NGF-stimulated transcription,3,https://reactome.org/PathwayBrowser/#/R-SCE-9031628,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-109704,PI3K Cascade,3,https://reactome.org/PathwayBrowser/#/R-SCE-109704,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-112399,IRS-mediated signalling,3,https://reactome.org/PathwayBrowser/#/R-SCE-112399,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-1257604,PIP3 activates AKT signaling,20,https://reactome.org/PathwayBrowser/#/R-SCE-1257604,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-165158,Activation of AKT2,3,https://reactome.org/PathwayBrowser/#/R-SCE-165158,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-198323,AKT phosphorylates targets in the cytosol,3,https://reactome.org/PathwayBrowser/#/R-SCE-198323,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-198693,AKT phosphorylates targets in the nucleus,3,https://reactome.org/PathwayBrowser/#/R-SCE-198693,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-199418,Negative regulation of the PI3K/AKT network,7,https://reactome.org/PathwayBrowser/#/R-SCE-199418,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-2404192,Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R),3,https://reactome.org/PathwayBrowser/#/R-SCE-2404192,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-2428924,IGF1R signaling cascade,3,https://reactome.org/PathwayBrowser/#/R-SCE-2428924,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-2428928,IRS-related events triggered by IGF1R,3,https://reactome.org/PathwayBrowser/#/R-SCE-2428928,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-388841,Costimulation by the CD28 family,18,https://reactome.org/PathwayBrowser/#/R-SCE-388841,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-389356,CD28 co-stimulation,15,https://reactome.org/PathwayBrowser/#/R-SCE-389356,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-389357,CD28 dependent PI3K/Akt signaling,10,https://reactome.org/PathwayBrowser/#/R-SCE-389357,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-389513,CTLA4 inhibitory signaling,5,https://reactome.org/PathwayBrowser/#/R-SCE-389513,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-450385,Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA,16,https://reactome.org/PathwayBrowser/#/R-SCE-450385,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-450531,Regulation of mRNA stability by proteins that bind AU-rich elements,20,https://reactome.org/PathwayBrowser/#/R-SCE-450531,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-6804757,Regulation of TP53 Degradation,9,https://reactome.org/PathwayBrowser/#/R-SCE-6804757,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-6806003,Regulation of TP53 Expression and Degradation,9,https://reactome.org/PathwayBrowser/#/R-SCE-6806003,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-6807070,PTEN Regulation,8,https://reactome.org/PathwayBrowser/#/R-SCE-6807070,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-6811558,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",6,https://reactome.org/PathwayBrowser/#/R-SCE-6811558,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-74751,Insulin receptor signalling cascade,3,https://reactome.org/PathwayBrowser/#/R-SCE-74751,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-74752,Signaling by Insulin receptor,17,https://reactome.org/PathwayBrowser/#/R-SCE-74752,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-8948751,Regulation of PTEN stability and activity,7,https://reactome.org/PathwayBrowser/#/R-SCE-8948751,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-1855183,"Synthesis of IP2, IP, and Ins in the cytosol",5,https://reactome.org/PathwayBrowser/#/R-SCE-1855183,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-390466,Chaperonin-mediated protein folding,10,https://reactome.org/PathwayBrowser/#/R-SCE-390466,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-390471,Association of TriC/CCT with target proteins during biosynthesis,9,https://reactome.org/PathwayBrowser/#/R-SCE-390471,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-391251,Protein folding,10,https://reactome.org/PathwayBrowser/#/R-SCE-391251,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-6814122,Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding,9,https://reactome.org/PathwayBrowser/#/R-SCE-6814122,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-2559586,DNA Damage/Telomere Stress Induced Senescence,8,https://reactome.org/PathwayBrowser/#/R-SCE-2559586,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-5693548,Sensing of DNA Double Strand Breaks,4,https://reactome.org/PathwayBrowser/#/R-SCE-5693548,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-5693565,Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks,5,https://reactome.org/PathwayBrowser/#/R-SCE-5693565,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-5693606,DNA Double Strand Break Response,5,https://reactome.org/PathwayBrowser/#/R-SCE-5693606,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-110329,Cleavage of the damaged pyrimidine ,3,https://reactome.org/PathwayBrowser/#/R-SCE-110329,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-73884,Base Excision Repair,3,https://reactome.org/PathwayBrowser/#/R-SCE-73884,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-73928,Depyrimidination,3,https://reactome.org/PathwayBrowser/#/R-SCE-73928,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-73929,"Base-Excision Repair, AP Site Formation",3,https://reactome.org/PathwayBrowser/#/R-SCE-73929,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-170834,Signaling by TGF-beta Receptor Complex,1,https://reactome.org/PathwayBrowser/#/R-SCE-170834,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-2173793,Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer,1,https://reactome.org/PathwayBrowser/#/R-SCE-2173793,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-2173796,SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription,1,https://reactome.org/PathwayBrowser/#/R-SCE-2173796,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-9006936,Signaling by TGFB family members,1,https://reactome.org/PathwayBrowser/#/R-SCE-9006936,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-936837,Ion transport by P-type ATPases,7,https://reactome.org/PathwayBrowser/#/R-SCE-936837,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-983712,Ion channel transport,12,https://reactome.org/PathwayBrowser/#/R-SCE-983712,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-389887,Beta-oxidation of pristanoyl-CoA,3,https://reactome.org/PathwayBrowser/#/R-SCE-389887,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-390918,Peroxisomal lipid metabolism,10,https://reactome.org/PathwayBrowser/#/R-SCE-390918,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-9033241,Peroxisomal protein import,22,https://reactome.org/PathwayBrowser/#/R-SCE-9033241,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-381676,Glucagon-like Peptide-1 (GLP1) regulates insulin secretion,1,https://reactome.org/PathwayBrowser/#/R-SCE-381676,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-192105,Synthesis of bile acids and bile salts,12,https://reactome.org/PathwayBrowser/#/R-SCE-192105,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-193144,Estrogen biosynthesis,8,https://reactome.org/PathwayBrowser/#/R-SCE-193144,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-193368,Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol,6,https://reactome.org/PathwayBrowser/#/R-SCE-193368,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-193775,Synthesis of bile acids and bile salts via 24-hydroxycholesterol,5,https://reactome.org/PathwayBrowser/#/R-SCE-193775,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-193807,Synthesis of bile acids and bile salts via 27-hydroxycholesterol,5,https://reactome.org/PathwayBrowser/#/R-SCE-193807,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-194068,Bile acid and bile salt metabolism,14,https://reactome.org/PathwayBrowser/#/R-SCE-194068,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-196071,Metabolism of steroid hormones,9,https://reactome.org/PathwayBrowser/#/R-SCE-196071,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-196108,Pregnenolone biosynthesis,5,https://reactome.org/PathwayBrowser/#/R-SCE-196108,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-2142753,Arachidonic acid metabolism,14,https://reactome.org/PathwayBrowser/#/R-SCE-2142753,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-2162123,Synthesis of Prostaglandins (PG) and Thromboxanes (TX),6,https://reactome.org/PathwayBrowser/#/R-SCE-2162123,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-5362517,Signaling by Retinoic Acid,13,https://reactome.org/PathwayBrowser/#/R-SCE-5362517,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-5365859,RA biosynthesis pathway,13,https://reactome.org/PathwayBrowser/#/R-SCE-5365859,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-5652084,Fructose metabolism,11,https://reactome.org/PathwayBrowser/#/R-SCE-5652084,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-5652227,Fructose biosynthesis,7,https://reactome.org/PathwayBrowser/#/R-SCE-5652227,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-9757110,Prednisone ADME,5,https://reactome.org/PathwayBrowser/#/R-SCE-9757110,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
