annotation_id,annotation_name,annotation_description,size,linkout,date_download,go_download_link
GO:0000176,nuclear exosome (RNase complex),"A ribonuclease complex that has 3-prime to 5-prime processive and distributive hydrolytic exoribonuclease activity and endoribonuclease activity, producing 5-prime-phosphomonoesters. Participates in a multitude of cellular RNA processing and degradation events preventing nuclear export and/or translation of aberrant RNAs. Restricted to processing linear and circular single-stranded RNAs (ssRNA) only. RNAs with complex secondary structures may have to be unwound or pre-processed by co-factors prior to entering the complex, esp if the 3-prime end is structured. [PMID:17174896, PMID:20531386, PMID:26726035]",34,http://amigo.geneontology.org/amigo/term/GO:0000176,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0000177,cytoplasmic exosome (RNase complex),"A ribonuclease complex that has 3-prime to 5-prime processive hydrolytic exoribonuclease activity producing 5-prime-phosphomonoesters. Participates in a multitude of cellular RNA processing and degradation events preventing nuclear export and/or translation of aberrant RNAs. Restricted to processing linear and circular single-stranded RNAs (ssRNA) only. RNAs with complex secondary structures may have to be unwound or pre-processed by co-factors prior to entering the complex, esp if the 3-prime end is structured. [PMID:17174896, PMID:20531386, PMID:26726035]",29,http://amigo.geneontology.org/amigo/term/GO:0000177,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:1990229,iron-sulfur cluster assembly complex,"A protein complex capable of assembling an iron-sulfur (Fe-S) cluster. [GOC:bhm, PMID:17350958]",20,http://amigo.geneontology.org/amigo/term/GO:1990229,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:1990221,L-cysteine desulfurase complex,"A protein complex capable of cysteine desulfurase activity decomposing L-cysteine to L-alanine and sulfur. It belongs to a ubiquitous family of pyridoxal 5-phosphate (PLP)-dependent enzymes. In E. coli it consists of a SufS dimer. [GOC:bhm, PMID:11827487]",3,http://amigo.geneontology.org/amigo/term/GO:1990221,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0072380,TRC complex,"A protein complex found in yeast that contains GET4, MDY2 (GET5), SGT2, and at least two heat shock proteins, HSP104 and YBR137W. The TRC complex transfers tail-anchored (TA) proteins to GET3 for targeting to the endoplasmic reticulum membrane. [GOC:mah, PMID:20850366, PMID:23142665]",14,http://amigo.geneontology.org/amigo/term/GO:0072380,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0140671,ADA complex,"A chromatin remodelling complex that regulates transcription via acetylation primarily of nucleosomal histones H3 and H2B. In budding yeast shares the histone acetylation (HAT) module of ADA2-GCN5-NGG1-SGF29 with the related SAGA complex. [GOC:bhm, PMID:21734642, PMID:28966424]",17,http://amigo.geneontology.org/amigo/term/GO:0140671,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0031390,Ctf18 RFC-like complex,"A heptameric complex related to replication factor C, which loads the DNA polymerase processivity factor proliferating cell nuclear antigen (PCNA) onto DNA and plays a vital role in chromosome cohesion. In Saccharomyces the subunits are known as Ctf18p, Rfc2p, Rfc3p, Rfc4p, Rfc5p, Dcc1p, and Ctf8p. [PMID:14614842]",18,http://amigo.geneontology.org/amigo/term/GO:0031390,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0030137,COPI-coated vesicle,"A vesicle with a coat formed of the COPI coat complex proteins. COPI-coated vesicles are found associated with Golgi membranes at steady state, are involved in Golgi to endoplasmic reticulum (retrograde) vesicle transport, and possibly also in intra-Golgi transport. [GOC:mah, PMID:11252894]",13,http://amigo.geneontology.org/amigo/term/GO:0030137,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0034657,GID complex,"A protein complex with ubiquitin ligase activity that is involved in proteasomal degradation of fructose-1,6-bisphosphatase (FBPase) and phosphoenolpyruvate carboxykinase during the transition from gluconeogenic to glycolytic growth conditions. In S. cerevisiae, the GID (Glucose Induced degradation Deficient) complex consists of Vid30p, Rmd5p, Vid24p, Vid28p, Gid7p, Gid8p, and Fyv10p. [PMID:12686616, PMID:18508925]",27,http://amigo.geneontology.org/amigo/term/GO:0034657,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0031942,i-AAA complex,"Protease complex of the mitochondrial inner membrane whose catalytic residues lie on the intermembrane space side of the inner membrane; involved in mitochondrial protein turnover. Contains a subunit belonging to the AAA family of ATP-dependent metalloproteases. [PMID:16247555, PMID:16267274]",9,http://amigo.geneontology.org/amigo/term/GO:0031942,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0072546,EMC complex,"A transmembrane protein complex located in the endoplasmic reticulum (ER) involved in the insertion of newly synthesized proteins in the membrane of the ER. In S. cerevisiae, it has six members: EMC1, EMC2, AIM27, EMC4, KRE27, and EMC6. [PMID:29242231, PMID:30415835, PMID:32459176]",25,http://amigo.geneontology.org/amigo/term/GO:0072546,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:1990529,glycosylphosphatidylinositol-mannosyltransferase I complex,"A protein complex that is involved in the transfer of the four mannoses in the GPI-anchor precursor. In yeast S. cerevisiae this complex consists of Pbn1p and Gpi14p and in rat this complex consists of PIG-X and PIG-M. [GOC:dph, GOC:rb, PMID:15635094]",6,http://amigo.geneontology.org/amigo/term/GO:1990529,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0036396,RNA N6-methyladenosine methyltransferase complex,"A RNA methyltransferase complex that catalyzes the post-transcriptional methylation of adenosine to form N6-methyladenosine (m6A). In budding yeast, the MIS complex consists of Mum2p, Ime4p and Slz1p. In vertebrates, the complex consists of METTL3, METTL14 and associated components WTAP, ZC3H13, VIRMA, CBLL1/HAKAI and in some cases of RBM15 (RBM15 or RBM15B). [GOC:dgf, GOC:sp, PMID:22685417, PMID:24316715, PMID:24407421, PMID:29507755, PMID:29535189, PMID:29547716]",13,http://amigo.geneontology.org/amigo/term/GO:0036396,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0000813,ESCRT I complex,"An endosomal sorting complex required for transport. It consists of the class E vacuolar protein sorting (Vps) proteins and interacts with ubiquitinated cargoes. [GOC:rb, PMID:12892785, PMID:12900393]",19,http://amigo.geneontology.org/amigo/term/GO:0000813,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0030139,endocytic vesicle,"A membrane-bounded intracellular vesicle formed by invagination of the plasma membrane around an extracellular substance. Endocytic vesicles fuse with early endosomes to deliver the cargo for further sorting. [GOC:go_curators, PMID:19696797]",8,http://amigo.geneontology.org/amigo/term/GO:0030139,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0061645,endocytic patch,"The part of the cell cortex consisting of an aggregation of proteins that will give rise to an endocytic vesicle. [GOC:dph, PMID:22949647]",2,http://amigo.geneontology.org/amigo/term/GO:0061645,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:1990252,Syp1 complex,"A protein complex that contributes to the endocytic process and bud growth in yeast. It is involved in the precise timing of actin assembly during endocytosis. [GOC:bhm, PMID:19713939]",1,http://amigo.geneontology.org/amigo/term/GO:1990252,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0043527,tRNA methyltransferase complex,"A multimeric protein complex involved in the methylation of specific nucleotides in tRNA. [GOC:jl, PMID:24904644, PMID:9851972]",8,http://amigo.geneontology.org/amigo/term/GO:0043527,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0016586,RSC-type complex,"A SWI/SNF-type complex that contains a bromodomain containing-protein, such as yeast Rsc1 or Rsc4 or mammalian PB1/BAF180. The RSC complex is generally recruited to RNA polymerase III promoters and is specifically recruited to RNA polymerase II promoters by transcriptional activators and repressors; it is also involved in non-homologous end joining. [GOC:bhm, PMID:11937489, PMID:12672490, PMID:15870268, PMID:19355820, PMID:8980231]",72,http://amigo.geneontology.org/amigo/term/GO:0016586,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0034388,Pwp2p-containing subcomplex of 90S preribosome,"A protein complex that forms a subcomplex of the 90S preribosome and can interact directly with the 5' External Transcribed Spacer (ETS) of the full length pre-rRNA transcript. In S. cerevisiae, it sediments at 25-30 S and is composed of Pwp2p, Dip2p, Utp21p, Utp13p, Utp18p, and Utp6p. [GOC:krc, PMID:15231838]",23,http://amigo.geneontology.org/amigo/term/GO:0034388,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0097255,R2TP complex,"A highly conserved protein complex comprised of two ATP-dependent DNA helicases (Rvb1p and Rvb2p in yeast, Pontin52 and Reptin52 in humans), Pih1p in yeast or PIH1D1 in humans, and Tah1 in yeast or RPAP3 in humans. The complex associates with Hsp90 and is thought to have a role in assembly of large protein or protein/nucleic acid complexes. In this role it is involved in multiple processes such as box C/D snoRNP biogenesis, phosphatidylinositol-3 kinase-related protein kinase (PIKK) signaling, RNA polymerase II assembly, and others. [GOC:mcc, PMID:15766533, PMID:21925213]",15,http://amigo.geneontology.org/amigo/term/GO:0097255,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0032585,multivesicular body membrane,The lipid bilayer surrounding a multivesicular body. [GOC:mah],3,http://amigo.geneontology.org/amigo/term/GO:0032585,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:1990726,Lsm1-7-Pat1 complex,"A conserved, heteroheptameric, cytoplasmic protein complex composed of Lsm1, Lsm2, Lsm3, Lsm4, Lsm5, Lsm6, Lsm7, and Pat1, or orthologs thereof, that shows a strong binding preference for oligoadenylated RNAs over polyadenylated RNAs. May bind further associated proteins. Facilitates the deadenylation-dependent decapping of mRNA in the P-body thereby regulating mRNA decay and subsequent degradation by the 5' to 3' pathway. [GOC:bhm, GOC:krc, PMID:19121818, PMID:23620288, PMID:24139796, PMID:27627834, PMID:28768202]",13,http://amigo.geneontology.org/amigo/term/GO:1990726,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:1990508,CKM complex,"Cyclin-dependent kinase complex which reversibly associates with the Mediator complex. In Saccharomyces cerevisiae it consists of SSN2, SSN3, SSN8 and SRB8. [GOC:bhm, PMID:12200444]",4,http://amigo.geneontology.org/amigo/term/GO:1990508,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0033551,monopolin complex,"A protein complex required for clamping microtubule binding sites, ensuring orientation of sister kinetochores to the same pole (mono-orientation) during meiosis I. In the yeast S. cerevisiae this complex consists of Csm1p, Lrs4p, Hrr25p and Mam1p; in S. pombe Psc1 and Mde4 have been identified as subunits. [GOC:mah, GOC:rb, PMID:17627824]",10,http://amigo.geneontology.org/amigo/term/GO:0033551,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:1990531,phospholipid-translocating ATPase complex,"A protein complex that functions as a phospholipid-translocating P-Type ATPase. [GOC:dph, GOC:rb, PMID:15090616]",9,http://amigo.geneontology.org/amigo/term/GO:1990531,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:1990530,Cdc50p-Drs2p complex,"A protein complex that functions as a phospholipid-translocating P-Type ATPase. In budding yeast, this complex consists of Cdc50p and Drs2p proteins, and is involved in the trafficking of transport vesicles between the late Golgi and the early endosome. [GOC:rb, PMID:15090616, PMID:22234261]",2,http://amigo.geneontology.org/amigo/term/GO:1990530,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0034098,VCP-NPL4-UFD1 AAA ATPase complex,"A multiprotein ATPase complex required for the efficient dislocation of ER-lumenal degradation substrates, and their subsequent proteolysis by the proteasome. In budding yeast, this complex includes Cdc48p, Npl4p and Ufd1p proteins. In mammals, this complex includes a hexamer of VCP/p97 (a cytosolic ATPase) and trimers of each of its cofactors UFD1L and NPL4 (NPLOC4) (e.g. a 6:3:3 stoichiometry). [PMID:11813000, PMID:16179952]",11,http://amigo.geneontology.org/amigo/term/GO:0034098,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0036266,Cdc48p-Npl4p-Vms1p AAA ATPase complex,"A multiprotein ATPase complex involved in the release of polyubiquitinated proteins, including those damaged by oxidative stress, from the outer mitochondria membrane into the cytoplasm where they are presented to the proteasome for proteolysis, a process also referred to as mitochondria-associated degradation (MAD). In budding yeast, this complex includes Cdc48p, Npl4p and Vms1p. [GOC:rn, PMID:21070972, PMID:21936843]",6,http://amigo.geneontology.org/amigo/term/GO:0036266,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:1990112,RQC complex,"A multiprotein complex that forms a stable complex with large ribosomal subunits (60S in eukaryotes and 50S in prokaryotes) containing stalled polypeptides and triggers their degradation (ribosomal quality control). In budding yeast, this complex includes Cdc48p, Rkr1p, Tae2p, Rqc1p, Npl4p and Ufd1p proteins. [GOC:rb, PMID:23178123, PMID:23232563]",23,http://amigo.geneontology.org/amigo/term/GO:1990112,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0000837,Doa10p ubiquitin ligase complex,"A multiprotein complex that recognizes and ubiquitinates membrane proteins with misfolded cytosolic domains during ER-associated protein degradation (ERAD). In S. cerevisiae, this complex contains the ubiquitin ligase Ssm4p/Doa10p. [GOC:elh, PMID:16873066]",11,http://amigo.geneontology.org/amigo/term/GO:0000837,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0000839,Hrd1p ubiquitin ligase ERAD-L complex,"A multiprotein complex that recognizes and ubiquitinates proteins with misfolded luminal domains during ER-associated protein degradation (ERAD). In S. cerevisiae, this complex contains the ubiquitin ligase Hrd1p. [GOC:elh, PMID:16873065, PMID:16873066]",19,http://amigo.geneontology.org/amigo/term/GO:0000839,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0030894,replisome,"A multi-component enzymatic machine at the replication fork which mediates DNA replication. Includes DNA primase, one or more DNA polymerases, DNA helicases, and other proteins. [GOC:mah, GOC:vw]",3,http://amigo.geneontology.org/amigo/term/GO:0030894,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0033597,mitotic checkpoint complex,"A multiprotein complex that functions as a mitotic checkpoint inhibitor of the anaphase-promoting complex/cyclosome (APC/C). In budding yeast this complex consists of Mad2p, Mad3p, Bub3p and Cdc20p, and in mammalian cells it consists of MAD2, BUBR1, BUB3, and CDC20. [PMID:10704439, PMID:11535616, PMID:11726501, PMID:17650307]",18,http://amigo.geneontology.org/amigo/term/GO:0033597,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:1990333,"mitotic checkpoint complex, CDC20-MAD2 subcomplex","A protein complex involved in the spindle checkpoint, preventing the activation of the anaphase-promoting complex until all chromosomes are correctly attached in a bipolar fashion to the mitotic spindle. In budding yeast this complex consists of Mad2p and Cdc20p, and in mammalian cells it consists of MAD2 and CDC20. [GOC:bhm, PMID:15879521]",2,http://amigo.geneontology.org/amigo/term/GO:1990333,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:1990334,Bfa1-Bub2 complex,"A protein complex that acts as a two-component GTPase-activating protein for Tem1 GTPase, thus regulating a signal transduction cascade, called the mitotic exit network (MEN), which is required for mitotic exit and cytokinesis. Bub2/Bfa1 keeps Tem1 inactive until the spindle is properly oriented, thus inhibiting MEN activation. [GOC:bhm, PMID:16449187]",7,http://amigo.geneontology.org/amigo/term/GO:1990334,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:1990298,bub1-bub3 complex,Protein complex that associates with the kinetochores. [PMID:22521786],3,http://amigo.geneontology.org/amigo/term/GO:1990298,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0035861,site of double-strand break,"A region of a chromosome at which a DNA double-strand break has occurred. DNA damage signaling and repair proteins accumulate at the lesion to respond to the damage and repair the DNA to form a continuous DNA helix. [GOC:bf, GOC:mah, GOC:vw, PMID:20096808, PMID:21035408]",13,http://amigo.geneontology.org/amigo/term/GO:0035861,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0008623,CHRAC,"An ISWI complex that contains an ATPase subunit of the ISWI family (SNF2H in mammals, Isw2 in S. cerevisiae), an ACF1 homolog, and additional small histone fold subunits (generally two of these, but Xenopus has only one and some additional non-conserved subunits). CHRAC plays roles in the regulation of RNA polymerase II transcription and in DNA replication and repair. [GOC:bf, GOC:krc, PMID:15284901, PMID:16568949, PMID:21810179, PMID:9252192]",13,http://amigo.geneontology.org/amigo/term/GO:0008623,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0030122,AP-2 adaptor complex,"A heterotetrameric AP-type membrane coat adaptor complex that consists of alpha, beta2, mu2 and sigma2 subunits, and links clathrin to the membrane surface of a vesicle, and the cargo receptors during receptor/clathrin mediated endocytosis. Vesicles with AP-2-containing coats are normally found primarily near the plasma membrane, on endocytic vesicles. In at least humans, the AP-2 complex can be heterogeneric due to the existence of multiple subunit isoforms encoded by different alpha genes (alphaA and alphaC). [GOC:mah, PMID:10611976, PMID:21097499, PMID:22022230, PMID:24322426]",12,http://amigo.geneontology.org/amigo/term/GO:0030122,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0000164,protein phosphatase type 1 complex,"A protein complex that possesses magnesium-dependent protein serine/threonine phosphatase (AMD phosphatase) activity, and consists of a catalytic subunit and one or more regulatory subunits that dictates the phosphatase's substrate specificity, function, and activity. [GOC:mah, GOC:ssd]",27,http://amigo.geneontology.org/amigo/term/GO:0000164,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:1990615,Kelch-containing formin regulatory complex,"A protein complex that regulates actin cable formation, polarized cell growth, and cytokinesis in a formin-dependent manner. In S. cerevisiae the complex is composed of Bud14p and two Kelch family proteins, Kel1p and Kel2p. [PMID:24828508]",6,http://amigo.geneontology.org/amigo/term/GO:1990615,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0032044,DSIF complex,"A heterodimeric protein complex formed of Spt4 and Spt5 proteins which is expressed in eukaryotes from yeast to man. DSIF is an inhibitory elongation factor that promotes RNA polymerase II transcriptional pausing, but can also stimulate transcriptional elongation under certain conditions, and may play a role in RNA processing via its physical association with mRNA capping enzymes. [PMID:12242279, PMID:12653964, PMID:12676794, PMID:16581788, PMID:19460865]",6,http://amigo.geneontology.org/amigo/term/GO:0032044,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0005797,Golgi medial cisterna,The middle Golgi cisterna (or cisternae). [ISBN:0815316194],9,http://amigo.geneontology.org/amigo/term/GO:0005797,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0072686,mitotic spindle,"A spindle that forms as part of mitosis. Mitotic and meiotic spindles contain distinctive complements of proteins associated with microtubules. [GOC:mah, GOC:vw, PMID:11408572, PMID:18367542, PMID:8027178]",23,http://amigo.geneontology.org/amigo/term/GO:0072686,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0000235,astral microtubule,Any of the spindle microtubules that radiate in all directions from the spindle poles and are thought to contribute to the forces that separate the poles and position them in relation to the rest of the cell. [ISBN:0815316194],3,http://amigo.geneontology.org/amigo/term/GO:0000235,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0005828,kinetochore microtubule,"Any of the spindle microtubules that attach to the kinetochores of chromosomes by their plus ends, and maneuver the chromosomes during mitotic or meiotic chromosome segregation. [ISBN:0815316194]",3,http://amigo.geneontology.org/amigo/term/GO:0005828,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:1990483,Clr6 histone deacetylase complex I'',"A histone deacetylase complex involved in chromatin organization. In Schizosaccharomyces pombe this complex consists of Clr6, Nts1, Mug165, and Png3. [PMID:25002536]",3,http://amigo.geneontology.org/amigo/term/GO:1990483,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0000172,ribonuclease MRP complex,"A ribonucleoprotein complex that contains an RNA molecule of the snoRNA family, and cleaves the rRNA precursor as part of rRNA transcript processing. It also has other roles: In S. cerevisiae it is involved in cell cycle-regulated degradation of daughter cell-specific mRNAs, while in mammalian cells it also enters the mitochondria and processes RNAs to create RNA primers for DNA replication. [GOC:sgd_curators, PMID:10690410, PMID:14729943, PMID:7510714]",100,http://amigo.geneontology.org/amigo/term/GO:0000172,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0005655,nucleolar ribonuclease P complex,"A ribonuclease P complex located in the nucleolus of a eukaryotic cell, where it catalyzes the 5' endonucleolytic cleavage of precursor tRNAs to yield mature tRNAs. Eukaryotic nucleolar ribonuclease P complexes generally contain a single RNA molecule that is necessary but not sufficient for catalysis, and several protein molecules. [GOC:mah, PMID:12045094]",30,http://amigo.geneontology.org/amigo/term/GO:0005655,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0031429,box H/ACA snoRNP complex,"A box H/ACA RNP complex that is located in the nucleolus. [GOC:vw, ISBN:0879695897, PMID:17284456, PMID:20227365]",19,http://amigo.geneontology.org/amigo/term/GO:0031429,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0005962,mitochondrial isocitrate dehydrogenase complex (NAD+),"Mitochondrial complex that possesses isocitrate dehydrogenase (NAD+) activity. [GOC:mah, GOC:mtg_sensu]",4,http://amigo.geneontology.org/amigo/term/GO:0005962,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0097268,cytoophidium,"A subcellular filamentary structure where CTP synthase is compartmentalized in a range of organisms including bacteria, yeast, fruit fly, rat and human. [GOC:mag, PMID:20513629, PMID:21930098, Wikipedia:CTP_synthase#Cytoophidium]",4,http://amigo.geneontology.org/amigo/term/GO:0097268,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0071597,cellular birth scar,"Crater-like ring of chitinous scar tissue located on the surface of the daughter cell, in budding fungi, at the site of separation from the mother cell. It is formed after the newly emerged daughter cell separates, thereby marking the site of cytokinesis and septation. [GOC:mcc, PMID:16672383, PMID:7730409]",2,http://amigo.geneontology.org/amigo/term/GO:0071597,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0061576,acyl-CoA ceramide synthase complex,"A protein complex that catalyzes the reaction acyl-CoA + sphingosine = CoA + N-acylsphingosine. In S. cerevisiae it contains three subunits: lag1, lac1 and lip1. [GOC:dph, PMID:15692566]",6,http://amigo.geneontology.org/amigo/term/GO:0061576,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0042720,mitochondrial inner membrane peptidase complex,"Protease complex of the mitochondrial inner membrane, consisting of at least two subunits, involved in processing of both nuclear- and mitochondrially-encoded proteins targeted to the intermembrane space. [PMID:10821182, PMID:12191769]",9,http://amigo.geneontology.org/amigo/term/GO:0042720,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0005871,kinesin complex,"Any complex that includes a dimer of molecules from the kinesin superfamily, a group of related proteins that contain an extended region of predicted alpha-helical coiled coil in the main chain that likely produces dimerization. The native complexes of several kinesin family members have also been shown to contain additional peptides, often designated light chains as all of the noncatalytic subunits that are currently known are smaller than the chain that contains the motor unit. Kinesin complexes generally possess a force-generating enzymatic activity, or motor, which converts the free energy of the gamma phosphate bond of ATP into mechanical work. [GOC:mah, http://www.proweb.org/kinesin//KinesinMotility.html, http://www.proweb.org/kinesin//KinesinStructure.html]",8,http://amigo.geneontology.org/amigo/term/GO:0005871,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:1903754,cortical microtubule plus-end,"The plus-end of a cortical microtubule. [GO_REF:0000064, GOC:TermGenie, GOC:vw]",2,http://amigo.geneontology.org/amigo/term/GO:1903754,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0097550,transcription preinitiation complex,"A protein-DNA complex composed of proteins binding promoter DNA to form the transcriptional preinitiation complex (PIC), the formation of which is a prerequisite for transcription. [GOC:di, PMID:22751016]",7,http://amigo.geneontology.org/amigo/term/GO:0097550,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0097373,MCM core complex,"A protein complex that contains Mcm4, Mcm6, and Mcm7 proteins, and possesses DNA helicase activity. In the heterohexameric MCM complex, the Mcm4/6/7 proteins form a stable core, and Mcm2, Mcm3, and Mcm5 are more peripherally associated. [GOC:mah, PMID:10770926, PMID:15007098, PMID:9305914]",3,http://amigo.geneontology.org/amigo/term/GO:0097373,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0000802,transverse filament,A structural unit of the synaptonemal complex that spans the regions between the lateral elements and connects them. [GOC:elh],1,http://amigo.geneontology.org/amigo/term/GO:0000802,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0000812,Swr1 complex,"A multisubunit protein complex that is involved in chromatin remodeling. It is required for the incorporation of the histone variant H2AZ into chromatin. In S. cerevisiae, the complex contains Swr1p, a Swi2/Snf2-related ATPase, and 12 additional subunits. [GOC:rb, PMID:14645854, PMID:14690608, PMID:19355820]",56,http://amigo.geneontology.org/amigo/term/GO:0000812,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
