annotation_id,annotation_name,annotation_description,size,linkout,date_download,go_download_link
GO:0005324,long-chain fatty acid transporter activity,Enables the transfer of a long-chain fatty acid from one side of a membrane to the other. A long-chain fatty acid is a fatty acid with an aliphatic tail of 13 to 21 carbons. [ISBN:0198506732],6,http://amigo.geneontology.org/amigo/term/GO:0005324,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0042500,"aspartic endopeptidase activity, intramembrane cleaving","Catalysis of the hydrolysis of nonterminal peptide bonds in a polypeptide chain, occurring within a membrane. [GOC:jl, ISBN:0198506732]",2,http://amigo.geneontology.org/amigo/term/GO:0042500,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0004029,aldehyde dehydrogenase (NAD+) activity,Catalysis of the reaction: an aldehyde + NAD+ + H2O = an acid + NADH + H+. [EC:1.2.1.3],14,http://amigo.geneontology.org/amigo/term/GO:0004029,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0000285,1-phosphatidylinositol-3-phosphate 5-kinase activity,"Catalysis of the reaction: a 1-phosphatidyl-1D-myo-inositol 3-phosphate + ATP = a 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate + ADP + 2 H+. [EC:2.7.1.150, RHEA:13609]",4,http://amigo.geneontology.org/amigo/term/GO:0000285,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0019207,kinase regulator activity,"Modulates the activity of a kinase, an enzyme which catalyzes of the transfer of a phosphate group, usually from ATP, to a substrate molecule. [GOC:ai]",2,http://amigo.geneontology.org/amigo/term/GO:0019207,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0051920,peroxiredoxin activity,Catalysis of the reaction: [protein]-dithol + ROOH = [protein]-disulfide + H2O + ROH. [RHEA:10008],4,http://amigo.geneontology.org/amigo/term/GO:0051920,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0005052,peroxisome matrix targeting signal-1 binding,"Binding to a type 1 peroxisome targeting signal, a tripeptide with the consensus sequence (S/A/C)-(K/R/H)-L. [GOC:mah, PMID:11687502]",6,http://amigo.geneontology.org/amigo/term/GO:0005052,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0140597,protein carrier chaperone,Binding to and carrying a protein between two different cellular components by moving along with the target protein. [PMID:7628437],2,http://amigo.geneontology.org/amigo/term/GO:0140597,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:1990439,MAP kinase serine/threonine phosphatase activity,Catalysis of the reaction: MAP kinase threonine phosphate + H2O = MAP kinase threonine + phosphate and MAP kinase serine phosphate + H2O = MAP kinase serine + phosphate. [PMID:10398679],2,http://amigo.geneontology.org/amigo/term/GO:1990439,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0045547,dehydrodolichyl diphosphate synthase activity,Catalysis of the condensation of isopentenyl diphosphate and farnesyl diphosphate in the cis-configuration to form dehydrodolichyl diphosphate. [PMID:9858571],8,http://amigo.geneontology.org/amigo/term/GO:0045547,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0002094,polyprenyltransferase activity,Catalysis of the transfer of multiple prenyl groups from one compound (donor) to another (acceptor). [GOC:hjd],2,http://amigo.geneontology.org/amigo/term/GO:0002094,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0004788,thiamine diphosphokinase activity,Catalysis of the reaction: ATP + thiamine = AMP + thiamine diphosphate. [EC:2.7.6.2],4,http://amigo.geneontology.org/amigo/term/GO:0004788,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0030975,thiamine binding,"Binding to thiamine (vitamin B1), a water soluble vitamin present in fresh vegetables and meats, especially liver. [GOC:mlg]",1,http://amigo.geneontology.org/amigo/term/GO:0030975,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0016747,"acyltransferase activity, transferring groups other than amino-acyl groups","Catalysis of the transfer of an acyl group, other than amino-acyl, from one compound (donor) to another (acceptor). [GOC:jl]",1,http://amigo.geneontology.org/amigo/term/GO:0016747,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0003939,L-iditol 2-dehydrogenase activity,Catalysis of the reaction: L-iditol + NAD+ = L-sorbose + NADH + H+. [EC:1.1.1.14],7,http://amigo.geneontology.org/amigo/term/GO:0003939,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0046526,D-xylulose reductase activity,"Catalysis of the reaction: NAD+ + xylitol = D-xylulose + H+ + NADH. [EC:1.1.1.9, RHEA:20433]",5,http://amigo.geneontology.org/amigo/term/GO:0046526,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0015095,magnesium ion transmembrane transporter activity,Enables the transfer of magnesium (Mg) ions from one side of a membrane to the other. [GOC:dgf],11,http://amigo.geneontology.org/amigo/term/GO:0015095,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0036002,pre-mRNA binding,"Binding to a pre-messenger RNA (pre-mRNA), an intermediate molecule between DNA and protein that may contain introns and, at least in part, encodes one or more proteins. Introns are removed from pre-mRNA to form a mRNA molecule. [GOC:bf, GOC:kmv, PMID:21901112, SO:0000120]",6,http://amigo.geneontology.org/amigo/term/GO:0036002,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0016616,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","Catalysis of an oxidation-reduction (redox) reaction in which a CH-OH group acts as a hydrogen or electron donor and reduces NAD+ or NADP. [EC:1.1.1.-, GOC:ai]",14,http://amigo.geneontology.org/amigo/term/GO:0016616,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0051010,microtubule plus-end binding,"Binding to the plus end of a microtubule. [GOC:ai, PMID:14557818, PMID:14614826]",30,http://amigo.geneontology.org/amigo/term/GO:0051010,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0008142,oxysterol binding,"Binding to oxysterol, an oxidized form of cholesterol. [GOC:curators]",6,http://amigo.geneontology.org/amigo/term/GO:0008142,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0015248,sterol transporter activity,"Enables the directed movement of sterols into, out of or within a cell, or between cells. Sterol are steroids with one or more hydroxyl groups and a hydrocarbon side-chain in the molecule. [GOC:ai]",9,http://amigo.geneontology.org/amigo/term/GO:0015248,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0120015,sterol transfer activity,"Removes a sterol from a membrane or a monolayer lipid particle, transports it through the aqueous phase while protected in a hydrophobic pocket, and brings it to an acceptor membrane or lipid particle. [GOC:krc, PMID:20823909, PMID:24220498, PMID:25797198]",16,http://amigo.geneontology.org/amigo/term/GO:0120015,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0032934,sterol binding,"Binding to a sterol, a steroid containing a hydroxy group in the 3 position, closely related to cholestan-3-ol. [GOC:mah]",19,http://amigo.geneontology.org/amigo/term/GO:0032934,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0004326,tetrahydrofolylpolyglutamate synthase activity,Catalysis of the reaction: ATP + tetrahydrofolyl-(Glu)(n) + L-glutamate = ADP + phosphate + tetrahydrofolyl-(Glu)(n+1). [EC:6.3.2.17],4,http://amigo.geneontology.org/amigo/term/GO:0004326,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0008841,dihydrofolate synthase activity,Catalysis of the reaction: ATP + dihydropterate + L-glutamate = ADP + phosphate + dihydrofolate. [EC:6.3.2.12],3,http://amigo.geneontology.org/amigo/term/GO:0008841,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0016881,acid-amino acid ligase activity,"Catalysis of the ligation of an acid to an amino acid via a carbon-nitrogen bond, with the concomitant hydrolysis of the diphosphate bond in ATP or a similar triphosphate. [GOC:jl, GOC:mah]",1,http://amigo.geneontology.org/amigo/term/GO:0016881,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0009931,calcium-dependent protein serine/threonine kinase activity,Calcium-dependent catalysis of the reactions: ATP + a protein serine = ADP + protein serine phosphate; and ATP + a protein threonine = ADP + protein threonine phosphate. [GOC:mah],1,http://amigo.geneontology.org/amigo/term/GO:0009931,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0017022,myosin binding,Binding to a myosin; myosins are any of a superfamily of molecular motor proteins that bind to actin and use the energy of ATP hydrolysis to generate force and movement along actin filaments. [GOC:mah],2,http://amigo.geneontology.org/amigo/term/GO:0017022,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0008721,D-serine ammonia-lyase activity,Catalysis of the reaction: D-serine = pyruvate + NH3. [EC:4.3.1.18],4,http://amigo.geneontology.org/amigo/term/GO:0008721,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0018114,threonine racemase activity,"Catalysis of the reaction: L-threonine = D-threonine. [EC:5.1.1.6, RHEA:13913]",1,http://amigo.geneontology.org/amigo/term/GO:0018114,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0030378,serine racemase activity,Catalysis of the synthesis of free D-serine from L-serine. [GOC:kd],1,http://amigo.geneontology.org/amigo/term/GO:0030378,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0030848,threo-3-hydroxyaspartate ammonia-lyase activity,"Catalysis of the reaction: (3S)-3-hydroxy-L-aspartate = NH4 + oxaloacetate. [EC:4.3.1.16, RHEA:12424]",2,http://amigo.geneontology.org/amigo/term/GO:0030848,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0004470,malic enzyme activity,Catalysis of the oxidative decarboxylation of malate with the concomitant production of pyruvate. [ISBN:0198506732],1,http://amigo.geneontology.org/amigo/term/GO:0004470,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0004471,malate dehydrogenase (decarboxylating) (NAD+) activity,"Catalysis of the reaction: (S)-malate + NAD+ = pyruvate + CO2 + NADH + H+. [EC:1.1.1.38, EC:1.1.1.39]",1,http://amigo.geneontology.org/amigo/term/GO:0004471,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0008948,oxaloacetate decarboxylase activity,"Catalysis of the reaction: oxaloacetate = pyruvate + CO2. [EC:1.1.1.38, EC:1.1.1.40, EC:4.1.1.112]",4,http://amigo.geneontology.org/amigo/term/GO:0008948,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0047066,phospholipid-hydroperoxide glutathione peroxidase activity,"Catalysis of the reaction: a hydroperoxy polyunsaturated fatty acid + 2 glutathione = a hydroxy polyunsaturated fatty acid + glutathione disulfide + H2O. [PMID:3978121, PMID:8617728, RHEA:19057]",6,http://amigo.geneontology.org/amigo/term/GO:0047066,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0140824,thioredoxin-dependent peroxiredoxin activity,"Catalysis of the reaction: [thioredoxin]-dithiol + a hydroperoxide = [thioredoxin]-disulfide + an alcohol + H2O. [PMID:12707274, PMID:19820102, RHEA:62620]",6,http://amigo.geneontology.org/amigo/term/GO:0140824,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0045505,dynein intermediate chain binding,Binding to an intermediate chain of the dynein complex. [GOC:bf],2,http://amigo.geneontology.org/amigo/term/GO:0045505,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0051959,dynein light intermediate chain binding,Binding to a light intermediate chain of the dynein complex. [GOC:bf],1,http://amigo.geneontology.org/amigo/term/GO:0051959,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0004633,phosphopantothenoylcysteine decarboxylase activity,"Catalysis of the reaction: N-[(R)-4-phosphonatopantothenoyl]-L-cysteinate + H+ = CO2 + pantetheine 4'-phosphate. [EC:4.1.1.36, RHEA:16793]",6,http://amigo.geneontology.org/amigo/term/GO:0004633,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0004865,protein serine/threonine phosphatase inhibitor activity,"Binds to and stops, prevents or reduces the activity of a serine/threonine protein phosphatase, an enzyme that catalyzes the reaction: protein serine/threonine phosphate + H2O = protein serine/threonine + phosphate. [GOC:dph, GOC:tb]",12,http://amigo.geneontology.org/amigo/term/GO:0004865,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0004888,transmembrane signaling receptor activity,"Combining with an extracellular or intracellular signal and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity or state as part of signal transduction. [GOC:go_curators, Wikipedia:Transmembrane_receptor]",4,http://amigo.geneontology.org/amigo/term/GO:0004888,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0015136,sialic acid transmembrane transporter activity,"Enables the transfer of sialic acid from one side of a membrane to the other. [GOC:jl, GOC:mtg_transport, ISBN:0815340729]",1,http://amigo.geneontology.org/amigo/term/GO:0015136,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0015355,secondary active monocarboxylate transmembrane transporter activity,"Catalysis of the movement of a monocarboxylate, any compound containing a single carboxyl group (COOH or COO-), by uniport, symport or antiport across a membrane by a carrier-mediated mechanism. [GOC:bf, GOC:jl]",2,http://amigo.geneontology.org/amigo/term/GO:0015355,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0140036,ubiquitin-dependent protein binding,Binding to a protein upon ubiquitination of the target protein. [PMID:26060076],1,http://amigo.geneontology.org/amigo/term/GO:0140036,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0072542,protein phosphatase activator activity,Binds to and increases the activity of a protein phosphatase. [GOC:mah],5,http://amigo.geneontology.org/amigo/term/GO:0072542,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0008484,sulfuric ester hydrolase activity,"Catalysis of the reaction: RSO-R' + H2O = RSOOH + R'H. This reaction is the hydrolysis of a sulfuric ester bond, an ester formed from sulfuric acid, O=SO(OH)2. [GOC:ai]",1,http://amigo.geneontology.org/amigo/term/GO:0008484,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0051377,mannose-ethanolamine phosphotransferase activity,Catalysis of the transfer of ethanolamine phosphate to a mannose residue in the GPI lipid precursor. [PMID:15632136],8,http://amigo.geneontology.org/amigo/term/GO:0051377,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0035243,protein-arginine omega-N symmetric methyltransferase activity,"Catalysis of the addition of a second methyl group to methylated peptidyl-arginine. Methylation is on the terminal nitrogen (omega nitrogen) residue that is not already methylated, resulting in symmetrical peptidyl-N(omega),N'(omega)-dimethyled arginine residues. [EC:2.1.1.320, PMID:14705965, RESID:AA0067, RESID:AA0069]",2,http://amigo.geneontology.org/amigo/term/GO:0035243,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0030346,protein phosphatase 2B binding,Binding to a protein phosphatase 2B. [GOC:jl],1,http://amigo.geneontology.org/amigo/term/GO:0030346,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0047453,ATP-dependent NAD(P)H-hydrate dehydratase activity,"Catalysis of the reaction: (6S)-6beta-hydroxy-1,4,5,6-tetrahydronicotinamide adenine dinucleotide + ATP = ADP + 3 H+ + NADH + phosphate. [PMID:3061454, RHEA:19017]",2,http://amigo.geneontology.org/amigo/term/GO:0047453,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0003954,NADH dehydrogenase activity,Catalysis of the reaction: NADH + H+ + acceptor = NAD+ + reduced acceptor. [RHEA:11356],6,http://amigo.geneontology.org/amigo/term/GO:0003954,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0004128,"cytochrome-b5 reductase activity, acting on NAD(P)H","Catalysis of the reaction: NAD(P)H + H+ + 2 ferricytochrome b(5) = NAD(P)+ + 2 ferrocytochrome b(5). [EC:1.6.2.2, ISBN:0198547684]",5,http://amigo.geneontology.org/amigo/term/GO:0004128,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0005302,L-tyrosine transmembrane transporter activity,"Enables the transfer of L-tyrosine from one side of a membrane to the other. L-tyrosine is 2-amino-3-(4-hydroxyphenyl)propanoic acid. [GOC:ai, GOC:mtg_transport, ISBN:0815340729]",10,http://amigo.geneontology.org/amigo/term/GO:0005302,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0015186,L-glutamine transmembrane transporter activity,"Enables the transfer of L-glutamine from one side of a membrane to the other. L-glutamine is 2-amino-4-carbamoylbutanoic acid. [GOC:ai, GOC:mtg_transport, ISBN:0815340729]",6,http://amigo.geneontology.org/amigo/term/GO:0015186,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0015188,L-isoleucine transmembrane transporter activity,"Enables the transfer of L-isoleucine from one side of a membrane to the other. L-isoleucine is (2R*,3R*)-2-amino-3-methylpentanoic acid. [GOC:ai, GOC:mtg_transport, ISBN:0815340729]",5,http://amigo.geneontology.org/amigo/term/GO:0015188,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0001181,RNA polymerase I general transcription initiation factor activity,"A general transcription initiation factor activity that contributes to transcription start site selection and transcription initiation of genes transcribed by RNA polymerase I. Factors required for RNA polymerase I transcription initiation include upstream activation factor (UAF), core factor (CF), TATA binding protein (TBP) and RRN3. In all species characterized, RNA polymerase I transcribes a large polycistronic transcript that is processed into several mature rRNAs (3 or 4 depending on the species), including the large subunit rRNA (28S in humans), the small subunit rRNA (18S in humans), as well as one or two additional smaller rRNAs (the 5.8S rRNA in humans). In most species, this large rRNA transcript is the sole product of RNA polymerase I. However there are rare exceptions, such as Trypanosoma brucei, where RNA polymerase I also transcribes certain mRNAs. [GOC:txnOH-2018, PMID:11500378, PMID:17972917, PMID:25346433, PMID:28340337, PMID:28842442, PMID:31358304]",10,http://amigo.geneontology.org/amigo/term/GO:0001181,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0032542,sulfiredoxin activity,"Catalysis of the reaction: peroxiredoxin-(S-hydroxy-S-oxocysteine) + ATP + 2 R-SH = peroxiredoxin-(S-hydroxycysteine) + ADP + phosphate + R-S-S-R. [EC:1.8.98.2, PMID:16102934]",2,http://amigo.geneontology.org/amigo/term/GO:0032542,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0008187,poly-pyrimidine tract binding,Binding to a stretch of pyrimidines (cytosine or uracil) in an RNA molecule. [GOC:jl],1,http://amigo.geneontology.org/amigo/term/GO:0008187,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0030628,pre-mRNA 3'-splice site binding,Binding to a pre-mRNA 3' splice site sequence. [GOC:jl],2,http://amigo.geneontology.org/amigo/term/GO:0030628,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0045131,pre-mRNA branch point binding,"Binding to a pre-mRNA branch point sequence, located upstream of the 3' splice site. [PMID:11691992, PMID:9722632]",2,http://amigo.geneontology.org/amigo/term/GO:0045131,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0033745,L-methionine-(R)-S-oxide reductase activity,Catalysis of the reaction: L-methionine + thioredoxin disulfide + H2O = L-methionine (R)-S-oxide + thioredoxin. [EC:1.8.4.14],2,http://amigo.geneontology.org/amigo/term/GO:0033745,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0070191,methionine-R-sulfoxide reductase activity,"Catalysis of the reaction: L-methionine R-oxide + thioredoxin = L-methionine + thioredoxin disulfide; can act on free oxidized methionine with specificity for the R enantiomer; does not act on oxidized methionine in peptide linkage. Thioredoxin disulfide is the oxidized form of thioredoxin. [GOC:mcc, PMID:17535911, PMID:19049972]",2,http://amigo.geneontology.org/amigo/term/GO:0070191,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0008496,"mannan endo-1,6-alpha-mannosidase activity",Catalysis of the random hydrolysis of (1->6)-alpha-D-mannosidic linkages in unbranched (1->6)-mannans. [EC:3.2.1.101],2,http://amigo.geneontology.org/amigo/term/GO:0008496,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0008641,ubiquitin-like modifier activating enzyme activity,"Catalysis of the activation of small proteins, such as ubiquitin or ubiquitin-like proteins, through the formation of an ATP-dependent high-energy thiolester bond. [GOC:jl, GOC:mah]",2,http://amigo.geneontology.org/amigo/term/GO:0008641,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0061503,tRNA threonylcarbamoyladenosine dehydratase,"Catalysis of the ATP-dependent dehydration of t6A to form cyclic t6A. [GOC:dph, PMID:23242255]",4,http://amigo.geneontology.org/amigo/term/GO:0061503,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0042800,histone H3K4 methyltransferase activity,Catalysis of the reaction: S-adenosyl-L-methionine + histone H3 L-lysine (position 4) = S-adenosyl-L-homocysteine + histone H3 N6-methyl-L-lysine (position 4). This reaction is the addition of up to three methyl groups to the lysine residue at position 4 of the histone H3 protein. [PMID:12086618],31,http://amigo.geneontology.org/amigo/term/GO:0042800,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0045140,inositol phosphoceramide synthase activity,"Catalysis of the reaction: phytoceramide + inositol phosphate = inositol phosphoceramide + diacylglycerol. [PMID:9405490, PMID:9614099]",4,http://amigo.geneontology.org/amigo/term/GO:0045140,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0031624,ubiquitin conjugating enzyme binding,"Binding to a ubiquitin conjugating enzyme, any of the E2 proteins. [GOC:vp]",8,http://amigo.geneontology.org/amigo/term/GO:0031624,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0070530,K63-linked polyubiquitin modification-dependent protein binding,"Binding to a protein upon poly-ubiquitination formed by linkages between lysine residues at position 63 in the target protein. [GOC:mah, PMID:15556404, PMID:17525341]",2,http://amigo.geneontology.org/amigo/term/GO:0070530,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0004630,phospholipase D activity,Catalysis of the reaction: a phosphatidylcholine + H2O = choline + a phosphatidate. [EC:3.1.4.4],2,http://amigo.geneontology.org/amigo/term/GO:0004630,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0070290,N-acylphosphatidylethanolamine-specific phospholipase D activity,"Catalysis of the release of N-acylethanolamine from N-acyl-phosphatidylethanolamine (NAPE) to generate N-acylethanolamine (NAE). [GOC:elh, PMID:14634025, PMID:15878693]",3,http://amigo.geneontology.org/amigo/term/GO:0070290,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0061711,N(6)-L-threonylcarbamoyladenine synthase activity,Catalysis of the reaction: L-threonylcarbamoyladenylate + adenine(37) in tRNA = AMP + N(6)-L-threonylcarbamoyladenine(37) in tRNA. [EC:2.3.1.234],3,http://amigo.geneontology.org/amigo/term/GO:0061711,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0016798,"hydrolase activity, acting on glycosyl bonds",Catalysis of the hydrolysis of any glycosyl bond. [GOC:jl],2,http://amigo.geneontology.org/amigo/term/GO:0016798,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0050278,sedoheptulose-bisphosphatase activity,"Catalysis of the reaction: sedoheptulose 1,7-bisphosphate + H2O = sedoheptulose 7-phosphate + phosphate. [EC:3.1.3.37, MetaCyc:SEDOHEPTULOSE-BISPHOSPHATASE-RXN]",3,http://amigo.geneontology.org/amigo/term/GO:0050278,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0008466,glycogenin glucosyltransferase activity,Catalysis of the reaction: UDP-glucose + glycogenin = UDP + glucosylglycogenin. [EC:2.4.1.186],2,http://amigo.geneontology.org/amigo/term/GO:0008466,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
GO:0102751,UDP-alpha-D-glucose:glucosyl-glycogenin alpha-D-glucosyltransferase activity,"Catalysis of the reaction: UDP-alpha-D-glucose + a glucosyl-glycogenin = (1,4-alpha-D-glucosyl)n-glucosyl glucogenin + UDP + H+. [EC:2.4.1.186, GOC:pz]",4,http://amigo.geneontology.org/amigo/term/GO:0102751,2023-05-10,http://ftp.ebi.ac.uk/pub/databases/GO/goa/YEAST/goa_yeast.gaf.gz
