annotation_id,annotation_name,annotation_description,size,linkout,date_download,go_download_link
GO:0140225,DNA topoisomerase III-beta-TDRD3 complex,"A protein complex that has DNA topoisomerase type I and RNA topoisomerase activities. [GOC:lnp, PMID:23912945, PMID:28176834]",1,http://amigo.geneontology.org/amigo/term/GO:0140225,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0031258,lamellipodium membrane,The portion of the plasma membrane surrounding a lamellipodium. [GOC:mah],22,http://amigo.geneontology.org/amigo/term/GO:0031258,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0002096,polkadots,"A punctate, filamentous structure composed of Bcl10 that appears in the cytoplasm of T-cells shortly after T-cell receptor stimulation. Polkadots stands for Punctate Oligomeric Killing and Activating DOmains Transducing Signals. [PMID:14724296, PMID:16495340]",2,http://amigo.geneontology.org/amigo/term/GO:0002096,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0032449,CBM complex,"A protein complex comprising Bcl10, MALT1 and a CARD domain-containing protein (CARD9, CARD10 or CARD11); plays a role in signal transduction during NF-kappaB activation. [PMID:12909454, PMID:30467369]",10,http://amigo.geneontology.org/amigo/term/GO:0032449,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0019008,molybdopterin synthase complex,"A protein complex that possesses molybdopterin synthase activity. In E. coli, the complex is a heterotetramer consisting of two MoaD and two MoaE subunits. [GOC:mah, PMID:12571227, PMID:15709772]",3,http://amigo.geneontology.org/amigo/term/GO:0019008,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0097208,alveolar lamellar body,"A specialized secretory organelle found in type II pneumocytes and involved in the synthesis, secretion, and reutilization of pulmonary surfactant. [GOC:cjm, Wikipedia:Lamellar_granule]",6,http://amigo.geneontology.org/amigo/term/GO:0097208,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0097486,multivesicular body lumen,"The volume enclosed by the outermost membrane of a multivesicular body. [GOC:pde, PMID:21183070]",17,http://amigo.geneontology.org/amigo/term/GO:0097486,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0031011,Ino80 complex,"A multisubunit protein complex that contains the Ino80p ATPase; exhibits chromatin remodeling activity. [GOC:jh, GOC:rb, PMID:19355820]",45,http://amigo.geneontology.org/amigo/term/GO:0031011,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:1990204,oxidoreductase complex,"Any protein complex that possesses oxidoreductase activity. [GOC:bhm, PMID:18982432]",10,http://amigo.geneontology.org/amigo/term/GO:1990204,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0005833,hemoglobin complex,"An iron-containing, oxygen carrying complex. In vertebrates it is made up of two pairs of associated globin polypeptide chains, each chain carrying a noncovalently bound heme prosthetic group. [GOC:jl, ISBN:0198506732]",35,http://amigo.geneontology.org/amigo/term/GO:0005833,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0045277,respiratory chain complex IV,"A part of the respiratory chain, containing the 13 polypeptide subunits of cytochrome c oxidase, including cytochrome a and cytochrome a3. Catalyzes the oxidation of reduced cytochrome c by dioxygen (O2). [ISBN:0198547684]",10,http://amigo.geneontology.org/amigo/term/GO:0045277,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0097489,"multivesicular body, internal vesicle lumen","The volume enclosed by the membrane of the multivesicular body internal vesicle. [GOC:pde, PMID:21183070]",1,http://amigo.geneontology.org/amigo/term/GO:0097489,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0070435,Shc-EGFR complex,"A protein complex that contains the epidermal growth factor receptor (EGFR) and the adaptor protein Shc, and is involved in linking EGFR activation to the p21-Ras pathway. [GOC:mah, PMID:7798267]",2,http://amigo.geneontology.org/amigo/term/GO:0070435,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0001520,outer dense fiber,"A supramolecular fiber found in the flagella of mammalian sperm that surrounds the nine microtubule doublets. These dense fibers are stiff and noncontractile. In human, they consist of about 10 major and at least 15 minor proteins, where all major proteins are ODF1, ODF2 or ODF2-related proteins. [GOC:cilia, GOC:krc, ISBN:0824072820, PMID:10381817, PMID:21586547, PMID:25361759]",5,http://amigo.geneontology.org/amigo/term/GO:0001520,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0071682,endocytic vesicle lumen,The volume enclosed by the membrane of an endocytic vesicle. [GOC:pde],27,http://amigo.geneontology.org/amigo/term/GO:0071682,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0031838,haptoglobin-hemoglobin complex,A protein complex formed by the stable binding of a haptoglobin to hemoglobin. [GOC:mah],12,http://amigo.geneontology.org/amigo/term/GO:0031838,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0098637,protein complex involved in cell-matrix adhesion,Any protein complex that is capable of carrying out some part of the process of cell-matrix adhesion. [GOC:dos],9,http://amigo.geneontology.org/amigo/term/GO:0098637,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0099544,perisynaptic space,The extracellular region immediately adjacent to to a synapse. [GOC:dos],3,http://amigo.geneontology.org/amigo/term/GO:0099544,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0060205,cytoplasmic vesicle lumen,"The volume enclosed by a cytoplasmic vesicle. [GOC:dph, GOC:vesicles]",3,http://amigo.geneontology.org/amigo/term/GO:0060205,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0045263,"proton-transporting ATP synthase complex, coupling factor F(o)","All non-F1 subunits of a hydrogen-transporting ATP synthase, including integral and peripheral membrane proteins. [PMID:10838056]",3,http://amigo.geneontology.org/amigo/term/GO:0045263,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0070852,cell body fiber,"A neuron projection that is found in unipolar neurons and corresponds to the region between the cell body and the point at which the single projection branches. [GOC:dos, GOC:mah]",7,http://amigo.geneontology.org/amigo/term/GO:0070852,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0005579,membrane attack complex,"A protein complex produced by sequentially activated components of the complement cascade inserted into a target cell membrane and forming a pore leading to cell lysis via ion and water flow. [GOC:add, ISBN:0198547684, ISBN:068340007X, ISBN:0781735149]",19,http://amigo.geneontology.org/amigo/term/GO:0005579,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:1904090,peptidase inhibitor complex,"A protein complex which is capable of peptidase inhibitor activity. [GO_REF:0000088, GOC:bhm, GOC:TermGenie, PMID:20860624]",4,http://amigo.geneontology.org/amigo/term/GO:1904090,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0035976,transcription factor AP-1 complex,"A heterodimeric transcription factor complex composed of proteins from the c-Fos, c-Jun, activating transcription factor (ATF) or JDP families. The subunits contain a basic leucine zipper (bZIP) domain that is essential for dimerization and DNA binding. Jun-Fos heterodimers bind preferentially to a heptamer consensus sequence (TPA responsive element (TRE)), whereas Jun-ATF dimers bind the cyclic AMP responsive element (CRE) to regulate transcription of target genes. [GOC:bf, GOC:BHF, GOC:rl, PMID:20060892, PMID:9069263, Wikipedia:AP-1_transcription_factor]",12,http://amigo.geneontology.org/amigo/term/GO:0035976,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0071943,Myc-Max complex,"A transcription factor complex that consists of a heterodimer of the bHLH-ZIP proteins Myc and Max. [GOC:cna, PMID:16620027, PMID:16620031, PMID:20170194]",2,http://amigo.geneontology.org/amigo/term/GO:0071943,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:1905360,GTPase complex,"A protein complex which is capable of GTPase activity. [GO_REF:0000088, GOC:bhm, GOC:TermGenie, PMID:9178006]",2,http://amigo.geneontology.org/amigo/term/GO:1905360,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:1990265,platelet-derived growth factor complex,"A protein complex consisting of two chains of platelet-derived growth factor (PDGF) subunits. PDGF dimers bind to PDGF receptors in the plasma membrane and induce receptor dimerisation and activation. PDGFs are involved in a wide variety of signalling processes. PDGFs are found in all vertebrates where at least 2 different chains (A and B) exist. In human (and other mammals), four types of PDGF chains (A, B, C, and D) are known which form five different dimers (AA, AB, BB, CC and DD). [GOC:bhm, PMID:11331882]",2,http://amigo.geneontology.org/amigo/term/GO:1990265,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:1990666,PCSK9-LDLR complex,"A protein complex consisting of the serine protease PCSK9 (proprotein convertase subtilisin/kexin-9) and a low-density lipoprotein receptor (LDLR). Interaction typically occurs through the epidermal growth factor-like repeat A (EGF-A) domain of the LDLR, and complex formation promotes degradation of the LDLR through the endosome/lysosome pathway. [GOC:BHF, GOC:nc, PMID:18250299, PMID:24440079]",4,http://amigo.geneontology.org/amigo/term/GO:1990666,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0032280,symmetric synapse,"A synapse that lacks an electron dense postsynaptic specialization. In vertebtrates, these occur primarily on dendrite shafts and neuronal cell bodies and involve persynapses containing clusters of predominantly flattened or elongated vesicles and are typcially inhibitory. [GOC:dgh, GOC:ef]",5,http://amigo.geneontology.org/amigo/term/GO:0032280,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0034466,chromaffin granule lumen,The volume enclosed by the membrane of a chromaffin granule. [GOC:rph],2,http://amigo.geneontology.org/amigo/term/GO:0034466,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0034592,synaptic vesicle lumen,The volume enclosed by the synaptic vesicle membrane. [GOC:rph],1,http://amigo.geneontology.org/amigo/term/GO:0034592,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0099013,neuronal dense core vesicle lumen,The volume enclosed by a neuronal dense core vesicle membrane. [GOC:dos],2,http://amigo.geneontology.org/amigo/term/GO:0099013,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0016914,follicle-stimulating hormone complex,"A gonadotrophic glycoprotein hormone secreted, in mammals, by the anterior pituitary gland; consists of alpha and beta subunits, the latter of which confers hormonal specificity. [ISBN:0198547684]",7,http://amigo.geneontology.org/amigo/term/GO:0016914,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0061696,pituitary gonadotropin complex,"A protein complex that is a protein hormone secreted by gonadotrope cells of the anterior pituitary of vertebrates. capable of regulating normal growth, sexual development, and reproductive function. [GOC:dph, PMID:11420129]",5,http://amigo.geneontology.org/amigo/term/GO:0061696,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0070195,growth hormone receptor complex,"A receptor complex that consists of two identical subunits and binds growth hormone. [GOC:BHF, GOC:mah, GOC:vk, PMID:11445442]",8,http://amigo.geneontology.org/amigo/term/GO:0070195,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0005893,interleukin-2 receptor complex,"A protein complex that binds interleukin-2; comprises alpha, beta, and gamma subunits. [GOC:mah, PMID:3116143, PMID:8266078]",2,http://amigo.geneontology.org/amigo/term/GO:0005893,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0071757,hexameric IgM immunoglobulin complex,"A circulating form of IgM consisting of a hexamer of IgM core units with a single J chain polypeptide. [GOC:add, ISBN:0781765196, PMID:20176268]",2,http://amigo.geneontology.org/amigo/term/GO:0071757,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0071748,monomeric IgA immunoglobulin complex,"A protein complex composed of two identical immunoglobulin heavy chains of an IgA isotype and two identical immunoglobulin light chains, held together by disulfide bonds, and present in the extracellular space, in mucosal areas or other tissues, or circulating in the blood or lymph. [GOC:add, ISBN:0781765196, PMID:16362985]",4,http://amigo.geneontology.org/amigo/term/GO:0071748,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0071750,dimeric IgA immunoglobulin complex,"A protein complex composed of two monomeric IgA immunoglobulin complexes linked through both direct disulfide bonds and through a disulfide binded monomer of J chain acting as a bridge. Each IgA monomer consists of two identical immunoglobulin heavy chains of an IgA isotype and two identical immunoglobulin light chains, held together by disulfide bonds. Dimeric IgA is sometimes complexed additionally with secretory component, and present in the extracellular space, in mucosal areas or other tissues, or circulating in the blood or lymph. [GOC:add, ISBN:0781765196, PMID:16362985]",1,http://amigo.geneontology.org/amigo/term/GO:0071750,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0071751,secretory IgA immunoglobulin complex,"A polymeric IgA immunoglobulin complex that is complexed with one chain of secretory component (SC). Polymeric IgA is present in mucosal areas, having been transported via a transcytosis mechanism in mucosal epithelial cells relying on the polymeric Ig receptor, a portion of which then remains bound to the polymeric IgA as secretory component. [GOC:add, ISBN:0781765196, PMID:16362985]",10,http://amigo.geneontology.org/amigo/term/GO:0071751,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0071752,secretory dimeric IgA immunoglobulin complex,"A dimeric form of secretory IgA immunoglobulin complex. [GOC:add, ISBN:0781765196, PMID:16362985]",3,http://amigo.geneontology.org/amigo/term/GO:0071752,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0071756,pentameric IgM immunoglobulin complex,"A circulating form of IgM consisting of a pentamer of IgM core units with a single J chain polypeptide. [GOC:add, ISBN:0781765196, PMID:20176268]",8,http://amigo.geneontology.org/amigo/term/GO:0071756,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0042612,MHC class I protein complex,"A transmembrane protein complex composed of a MHC class I alpha chain and an invariant beta2-microglobin chain, and with or without a bound peptide antigen. Class I here refers to classical class I molecules. [GOC:add, GOC:jl, ISBN:0120781859, ISBN:0781735149]",18,http://amigo.geneontology.org/amigo/term/GO:0042612,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0042613,MHC class II protein complex,"A transmembrane protein complex composed of an MHC class II alpha and MHC class II beta chain, and with or without a bound peptide or polysaccharide antigen. [GOC:add, GOC:jl, ISBN:0120781859, PMID:15928678]",45,http://amigo.geneontology.org/amigo/term/GO:0042613,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0005584,collagen type I trimer,"A collagen trimer containing alpha(I) chains. The most common form of type I collagen is a heterotrimer containing two alpha1(I) chains and one alpha2(I) chain; homotrimers containing three alpha1(I) chains are also found. Type I collagen triple helices associate to form banded fibrils. [GOC:mah, GOC:sl, ISBN:0721639976]",12,http://amigo.geneontology.org/amigo/term/GO:0005584,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0005592,collagen type XI trimer,A collagen heterotrimer containing type XI alpha chains in alpha1(XI)alpha2(XI)alpha3(XI) trimers; type XI collagen triple helices associate to form fibrils. [ISBN:0721639976],10,http://amigo.geneontology.org/amigo/term/GO:0005592,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0005585,collagen type II trimer,A collagen homotrimer of alpha1(II) chains; type II collagen triple helices associate to form fibrils. [ISBN:0721639976],2,http://amigo.geneontology.org/amigo/term/GO:0005585,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0005586,collagen type III trimer,A collagen homotrimer of alpha1(III) chains; type III collagen triple helices associate to form fibrils. [ISBN:0721639976],4,http://amigo.geneontology.org/amigo/term/GO:0005586,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0005587,collagen type IV trimer,"A collagen heterotrimer containing type IV alpha chains; [alpha1(IV)]2alpha2(IV) trimers are commonly observed, although more type IV alpha chains exist and may be present in type IV trimers; type IV collagen triple helices associate to form 3 dimensional nets within basement membranes. [ISBN:0721639976, PMID:19693541, PMID:21421911]",10,http://amigo.geneontology.org/amigo/term/GO:0005587,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0032432,actin filament bundle,An assembly of actin filaments that are on the same axis but may be oriented with the same or opposite polarities and may be packed with different levels of tightness. [GOC:mah],11,http://amigo.geneontology.org/amigo/term/GO:0032432,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0097512,cardiac myofibril,"A cardiac myofibril is a myofibril specific to cardiac muscle cells. [GOC:cjm, GOC:devbiol]",6,http://amigo.geneontology.org/amigo/term/GO:0097512,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0005638,lamin filament,"Any of a group of intermediate-filament proteins that form the fibrous matrix on the inner surface of the nuclear envelope. They are classified as lamins A, B and C. [ISBN:0198547684]",6,http://amigo.geneontology.org/amigo/term/GO:0005638,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0014731,spectrin-associated cytoskeleton,"The part of the cytoskeleton composed of spectrin, protein 4.1 and ankyrin. Spectrin-associated cytoskeleton is associated with the plasma membrane. [GOC:mtg_muscle, PMID:15970557]",8,http://amigo.geneontology.org/amigo/term/GO:0014731,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0005861,troponin complex,"A complex of accessory proteins (typically troponin T, troponin I and troponin C) found associated with actin in muscle thin filaments; involved in calcium regulation of muscle contraction. [ISBN:0815316194]",22,http://amigo.geneontology.org/amigo/term/GO:0005861,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0097487,"multivesicular body, internal vesicle","A membrane-bounded vesicle wholly contained within a multivesicular body. [GOC:pde, PMID:21183070]",7,http://amigo.geneontology.org/amigo/term/GO:0097487,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0034363,intermediate-density lipoprotein particle,"A triglyceride-rich lipoprotein particle that typically contains APOB100, APOE and APOCs and has a density of 1.006-1.019 g/ml and a diameter of between 25-30 nm. IDL particles are found in blood and are formed by the delipidation of very-low-density lipoprotein particles (VLDL). IDL particles are removed from blood by the liver, following binding to the APOE receptor, or are converted to low-density lipoprotein (LDL). [GOC:BHF, GOC:expert_pt, GOC:mah, GOC:rl]",10,http://amigo.geneontology.org/amigo/term/GO:0034363,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0042627,chylomicron,"A large lipoprotein particle (diameter 75-1200 nm) composed of a central core of triglycerides and cholesterol surrounded by a protein-phospholipid coating. The proteins include one molecule of apolipoprotein B-48 and may include a variety of apolipoproteins, including APOAs, APOCs and APOE. Chylomicrons are found in blood or lymph and carry lipids from the intestines into other body tissues. [GOC:jl, GOC:rl, PMID:10580165]",19,http://amigo.geneontology.org/amigo/term/GO:0042627,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:1990777,lipoprotein particle,A spherical particle containing non-covalently associated proteins and lipids. Examples are plasma lipoprotein particles which transport lipids in the blood or lymph. [GOC:vesicles],1,http://amigo.geneontology.org/amigo/term/GO:1990777,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0005577,fibrinogen complex,"A highly soluble, elongated protein complex found in blood plasma and involved in clot formation. It is converted into fibrin monomer by the action of thrombin. In the mouse, fibrinogen is a hexamer, 46 nm long and 9 nm maximal diameter, containing two sets of nonidentical chains (alpha, beta, and gamma) linked together by disulfide bonds. [ISBN:0198547684]",19,http://amigo.geneontology.org/amigo/term/GO:0005577,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0005892,acetylcholine-gated channel complex,"A homo- or hetero-pentameric protein complex that forms a transmembrane channel through which ions may pass in response to acetylcholine binding. [GOC:bf, GOC:mah, PMID:12381728, PMID:15579462]",20,http://amigo.geneontology.org/amigo/term/GO:0005892,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0030863,cortical cytoskeleton,The portion of the cytoskeleton that lies just beneath the plasma membrane. [GOC:mah],21,http://amigo.geneontology.org/amigo/term/GO:0030863,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0005602,complement component C1 complex,"A protein complex composed of six subunits of C1q, each formed of the three homologous polypeptide chains C1QA, C1QB, and C1QB, and tetramer of two C1QR and two C1QS polypeptide chains. [GOC:add, ISBN:0781735149]",3,http://amigo.geneontology.org/amigo/term/GO:0005602,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0062167,complement component C1q complex,"A protein-containing complex composed of six subunits of each of the three homologous polypeptide chains C1QA, C1QB, and C1QB. It is a subunit of the complement C1 complex. In addition to complement activation, C1q appears to have roles in homeostasis and cellular development, superoxide (O2-) production by neutrophils, blood coagulation and neurological synapse pruning. [PMID:29449492]",3,http://amigo.geneontology.org/amigo/term/GO:0062167,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0044218,other organism cell membrane,The cell membrane of a secondary organism with which the first organism is interacting. [GOC:jl],1,http://amigo.geneontology.org/amigo/term/GO:0044218,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0031089,platelet dense granule lumen,The volume enclosed by the membrane of the platelet dense granule. [GOC:mah],14,http://amigo.geneontology.org/amigo/term/GO:0031089,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0044754,autolysosome,"A type of secondary lysosome in which a primary lysosome has fused with the outer membrane of an autophagosome. It is involved in the second step of autophagy in which it degrades contents with acidic lysosomal hydrolases. [GOC:sart, NIF_Subcellular:sao8444068431, PMID:19008921]",11,http://amigo.geneontology.org/amigo/term/GO:0044754,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0008043,intracellular ferritin complex,"A ferritin complex located in the cell. Intracellular ferritin complexes contain 24 subunits, in a mixture of L (light) chains and H (heavy) chains. [GOC:jl, GOC:mah, PMID:19154717]",3,http://amigo.geneontology.org/amigo/term/GO:0008043,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0000276,"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)","All non-F1 subunits of the mitochondrial hydrogen-transporting ATP synthase, including integral and peripheral mitochondrial inner membrane proteins. [GOC:mtg_sensu, PMID:10838056]",9,http://amigo.geneontology.org/amigo/term/GO:0000276,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0032311,angiogenin-PRI complex,"A stable heterodimer of angiogenin and placental ribonuclease inhibitor; interaction between angiogenin and PRI prevents angiogenin binding to its receptor to stimulate angiogenesis. [PMID:2706246, PMID:3470787]",4,http://amigo.geneontology.org/amigo/term/GO:0032311,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0048237,rough endoplasmic reticulum lumen,The volume enclosed by the membranes of the rough endoplasmic reticulum. [GOC:jid],5,http://amigo.geneontology.org/amigo/term/GO:0048237,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0071062,alphav-beta3 integrin-vitronectin complex,A protein complex that consists of an alphav-beta3 integrin complex bound to vitronectin. [PMID:10835423],3,http://amigo.geneontology.org/amigo/term/GO:0071062,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0062151,catalase complex,"A protein-containing complex that is capable of catalase activity. [GOC:bhm, PMID:10656833]",1,http://amigo.geneontology.org/amigo/term/GO:0062151,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0061827,sperm head,"The part of the late spermatid or spermatozoon that contains the nucleus and acrosome. [PMID:22797892, PMID:24665388]",11,http://amigo.geneontology.org/amigo/term/GO:0061827,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0031983,vesicle lumen,"The volume enclosed by the membrane or protein that forms a vesicle. [GOC:mah, GOC:vesicles]",1,http://amigo.geneontology.org/amigo/term/GO:0031983,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0034359,mature chylomicron,"A chylomicron that contains apolipoprotein C2 (APOC2), a cofactor for lipoprotein lipase (LPL) activity, and has a mean diameter of 500 nm and density of 0.95g/ml. Mature chylomicron particles transport exogenous (dietary) lipids from the intestines to other body tissues, via the blood and lymph. [GOC:BHF, GOC:expert_pt, GOC:mah, GOC:rl]",2,http://amigo.geneontology.org/amigo/term/GO:0034359,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0034360,chylomicron remnant,"A lipoprotein particle that is derived from a mature chylomicron particle by the removal of triglycerides from the chylomicron core by lipoprotein lipase and the subsequent loss of surface components. It characteristically contains apolipoprotein E (APOE) and is cleared from the blood by the liver. [GOC:BHF, GOC:expert_pt, GOC:mah, GOC:rl]",1,http://amigo.geneontology.org/amigo/term/GO:0034360,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0016234,inclusion body,"A discrete intracellular part formed of aggregated molecules such as proteins or other biopolymers. [GOC:mah, PMID:11121744]",20,http://amigo.geneontology.org/amigo/term/GO:0016234,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0032809,neuronal cell body membrane,The plasma membrane of a neuron cell body - excludes the plasma membrane of cell projections such as axons and dendrites. [GOC:jl],35,http://amigo.geneontology.org/amigo/term/GO:0032809,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0035692,macrophage migration inhibitory factor receptor complex,"A protein complex that binds macrophage migration inhibitory factor. Comprises CD74 and CD44 cell surface proteins. [GOC:BHF, PMID:12782713, PMID:17045821]",3,http://amigo.geneontology.org/amigo/term/GO:0035692,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0035693,NOS2-CD74 complex,"A protein complex comprising nitric oxide synthase 2 and CD74. This stable complex formation is thought to prevent CD74 degradation by caspases. [GOC:BHF, PMID:18003616]",1,http://amigo.geneontology.org/amigo/term/GO:0035693,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0033093,Weibel-Palade body,"A large, elongated, rod-shaped secretory granule characteristic of vascular endothelial cells that contain a number of structurally and functionally distinct proteins, of which the best characterized are von Willebrand factor (VWF) and P-selectin. Weibel-Palade bodies are formed from the trans-Golgi network in a process that depends on VWF, which is densely packed in a highly organized manner, and on coat proteins that remain associated with the granules. Upon cell stimulation, regulated exocytosis releases the contained proteins to the cell surface, where they act in the recruitment of platelets and leukocytes and in inflammatory and vasoactive responses. [PMID:11935287, PMID:16087708]",6,http://amigo.geneontology.org/amigo/term/GO:0033093,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0033269,internode region of axon,"An axon part that is located between the nodes of Ranvier and surrounded by compact myelin sheath. [GOC:mah, GOC:mh]",5,http://amigo.geneontology.org/amigo/term/GO:0033269,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0005797,Golgi medial cisterna,The middle Golgi cisterna (or cisternae). [ISBN:0815316194],12,http://amigo.geneontology.org/amigo/term/GO:0005797,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0038143,ERBB3:ERBB2 complex,"A heterodimeric complex between the tyrosine kinase receptor ERBB2 and a ligand-activated receptor ERBB3. ERBB2, which does not bind any known ligand, is activated through formation of a heterodimer with another ligand-activated ERBB family member such as ERBB3. [GOC:signaling, PMID:16460914, PMID:8665853, Reactome:R-HSA-1247502, Reactome:R-HSA-1963573, Reactome:R-HSA-1963589]",2,http://amigo.geneontology.org/amigo/term/GO:0038143,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0110158,calpain complex,"A calcium-dependent protease complex that processes its substrate by limited proteolysis rather than degrading it. In some cases limited proteolysis is required for the activation of its substrate. [GOC:bhm, PMID:10639123]",6,http://amigo.geneontology.org/amigo/term/GO:0110158,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0043073,germ cell nucleus,"The nucleus of a germ cell, a reproductive cell in multicellular organisms. [CL:0000586, GOC:go_curators]",2,http://amigo.geneontology.org/amigo/term/GO:0043073,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
