annotation_id,annotation_name,size,linkout,date_download,annotation_description,go_download_link
R-HSA-9605308,Diseases of Base Excision Repair,8,https://reactome.org/PathwayBrowser/#/R-HSA-9605308,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9656249,Defective Base Excision Repair Associated with OGG1,2,https://reactome.org/PathwayBrowser/#/R-HSA-9656249,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9657050,Defective OGG1 Localization,1,https://reactome.org/PathwayBrowser/#/R-HSA-9657050,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-110328,Recognition and association of DNA glycosylase with site containing an affected pyrimidine,41,https://reactome.org/PathwayBrowser/#/R-HSA-110328,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-110329,Cleavage of the damaged pyrimidine ,41,https://reactome.org/PathwayBrowser/#/R-HSA-110329,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-110331,Cleavage of the damaged purine,70,https://reactome.org/PathwayBrowser/#/R-HSA-110331,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-110357,Displacement of DNA glycosylase by APEX1,10,https://reactome.org/PathwayBrowser/#/R-HSA-110357,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5649702,APEX1-Independent Resolution of AP Sites via the Single Nucleotide Replacement Pathway,7,https://reactome.org/PathwayBrowser/#/R-HSA-5649702,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-73928,Depyrimidination,41,https://reactome.org/PathwayBrowser/#/R-HSA-73928,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-73933,Resolution of Abasic Sites (AP sites),39,https://reactome.org/PathwayBrowser/#/R-HSA-73933,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9656255,Defective OGG1 Substrate Binding,1,https://reactome.org/PathwayBrowser/#/R-HSA-9656255,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9656256,Defective OGG1 Substrate Processing,1,https://reactome.org/PathwayBrowser/#/R-HSA-9656256,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-196791,Vitamin D (calciferol) metabolism,12,https://reactome.org/PathwayBrowser/#/R-HSA-196791,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-211916,Vitamins,6,https://reactome.org/PathwayBrowser/#/R-HSA-211916,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5579014,Defective CYP27B1 causes VDDR1A,1,https://reactome.org/PathwayBrowser/#/R-HSA-5579014,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-165158,Activation of AKT2,4,https://reactome.org/PathwayBrowser/#/R-HSA-165158,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-354192,Integrin signaling,28,https://reactome.org/PathwayBrowser/#/R-HSA-354192,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-444257,RSK activation,11,https://reactome.org/PathwayBrowser/#/R-HSA-444257,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5218920,VEGFR2 mediated vascular permeability,29,https://reactome.org/PathwayBrowser/#/R-HSA-5218920,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5218921,VEGFR2 mediated cell proliferation,21,https://reactome.org/PathwayBrowser/#/R-HSA-5218921,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-76009,Platelet Aggregation (Plug Formation),40,https://reactome.org/PathwayBrowser/#/R-HSA-76009,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9634635,Estrogen-stimulated signaling through PRKCZ,9,https://reactome.org/PathwayBrowser/#/R-HSA-9634635,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9692914,SARS-CoV-1-host interactions,111,https://reactome.org/PathwayBrowser/#/R-HSA-9692914,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9735871,SARS-CoV-1 targets host intracellular signalling and regulatory pathways,18,https://reactome.org/PathwayBrowser/#/R-HSA-9735871,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9755779,SARS-CoV-2 targets host intracellular signalling and regulatory pathways,15,https://reactome.org/PathwayBrowser/#/R-HSA-9755779,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-983170,"Antigen Presentation: Folding, assembly and peptide loading of class I MHC",41,https://reactome.org/PathwayBrowser/#/R-HSA-983170,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9013508,NOTCH3 Intracellular Domain Regulates Transcription,38,https://reactome.org/PathwayBrowser/#/R-HSA-9013508,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-139853,Elevation of cytosolic Ca2+ levels,16,https://reactome.org/PathwayBrowser/#/R-HSA-139853,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-844456,The NLRP3 inflammasome,21,https://reactome.org/PathwayBrowser/#/R-HSA-844456,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9660826,Purinergic signaling in leishmaniasis infection,30,https://reactome.org/PathwayBrowser/#/R-HSA-9660826,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9664424,Cell recruitment (pro-inflammatory response),30,https://reactome.org/PathwayBrowser/#/R-HSA-9664424,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-1296052,Ca2+ activated K+ channels,9,https://reactome.org/PathwayBrowser/#/R-HSA-1296052,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9637628,Modulation by Mtb of host immune system,11,https://reactome.org/PathwayBrowser/#/R-HSA-9637628,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5221030,"TET1,2,3 and TDG demethylate DNA",4,https://reactome.org/PathwayBrowser/#/R-HSA-5221030,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-416550,Sema4D mediated inhibition of cell attachment and migration,8,https://reactome.org/PathwayBrowser/#/R-HSA-416550,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-427359,SIRT1 negatively regulates rRNA expression,37,https://reactome.org/PathwayBrowser/#/R-HSA-427359,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-975576,N-glycan antennae elongation in the medial/trans-Golgi,26,https://reactome.org/PathwayBrowser/#/R-HSA-975576,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-975577,N-Glycan antennae elongation,15,https://reactome.org/PathwayBrowser/#/R-HSA-975577,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5365859,RA biosynthesis pathway,22,https://reactome.org/PathwayBrowser/#/R-HSA-5365859,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-8941237,Invadopodia formation,4,https://reactome.org/PathwayBrowser/#/R-HSA-8941237,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-450302,activated TAK1 mediates p38 MAPK activation,23,https://reactome.org/PathwayBrowser/#/R-HSA-450302,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-937042,IRAK2 mediated activation of TAK1 complex,10,https://reactome.org/PathwayBrowser/#/R-HSA-937042,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9692916,SARS-CoV-1 activates/modulates innate immune responses,55,https://reactome.org/PathwayBrowser/#/R-HSA-9692916,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-212300,PRC2 methylates histones and DNA,41,https://reactome.org/PathwayBrowser/#/R-HSA-212300,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-111457,Release of apoptotic factors from the mitochondria,7,https://reactome.org/PathwayBrowser/#/R-HSA-111457,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-174362,Transport and synthesis of PAPS,6,https://reactome.org/PathwayBrowser/#/R-HSA-174362,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-2408522,Selenoamino acid metabolism,119,https://reactome.org/PathwayBrowser/#/R-HSA-2408522,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-2408550,Metabolism of ingested H2SeO4 and H2SeO3 into H2Se,4,https://reactome.org/PathwayBrowser/#/R-HSA-2408550,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-70688,Proline catabolism,3,https://reactome.org/PathwayBrowser/#/R-HSA-70688,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-6806942,MET Receptor Activation,6,https://reactome.org/PathwayBrowser/#/R-HSA-6806942,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-8852405,Signaling by MST1,5,https://reactome.org/PathwayBrowser/#/R-HSA-8852405,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-189085,Digestion of dietary carbohydrate,11,https://reactome.org/PathwayBrowser/#/R-HSA-189085,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-1638074,Keratan sulfate/keratin metabolism,34,https://reactome.org/PathwayBrowser/#/R-HSA-1638074,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-2022854,Keratan sulfate biosynthesis,28,https://reactome.org/PathwayBrowser/#/R-HSA-2022854,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-913709,O-linked glycosylation of mucins,65,https://reactome.org/PathwayBrowser/#/R-HSA-913709,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-162791,Attachment of GPI anchor to uPAR,7,https://reactome.org/PathwayBrowser/#/R-HSA-162791,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-418889,Caspase activation via Dependence Receptors in the absence of ligand,11,https://reactome.org/PathwayBrowser/#/R-HSA-418889,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-428543,Inactivation of CDC42 and RAC1,8,https://reactome.org/PathwayBrowser/#/R-HSA-428543,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-111931,PKA-mediated phosphorylation of CREB,24,https://reactome.org/PathwayBrowser/#/R-HSA-111931,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-111933,Calmodulin induced events,43,https://reactome.org/PathwayBrowser/#/R-HSA-111933,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-111996,Ca-dependent events,45,https://reactome.org/PathwayBrowser/#/R-HSA-111996,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-111997,CaM pathway,43,https://reactome.org/PathwayBrowser/#/R-HSA-111997,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-112043,PLC beta mediated events,65,https://reactome.org/PathwayBrowser/#/R-HSA-112043,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-1489509,DAG and IP3 signaling,49,https://reactome.org/PathwayBrowser/#/R-HSA-1489509,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-163359,Glucagon signaling in metabolic regulation,34,https://reactome.org/PathwayBrowser/#/R-HSA-163359,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-163615,PKA activation,19,https://reactome.org/PathwayBrowser/#/R-HSA-163615,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-164378,PKA activation in glucagon signalling,18,https://reactome.org/PathwayBrowser/#/R-HSA-164378,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-170660,Adenylate cyclase activating pathway,10,https://reactome.org/PathwayBrowser/#/R-HSA-170660,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-1855167,Synthesis of pyrophosphates in the cytosol,10,https://reactome.org/PathwayBrowser/#/R-HSA-1855167,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-210746,Regulation of gene expression in endocrine-committed (NEUROG3+) progenitor cells,5,https://reactome.org/PathwayBrowser/#/R-HSA-210746,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9645460,Alpha-protein kinase 1 signaling pathway,11,https://reactome.org/PathwayBrowser/#/R-HSA-9645460,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-1839130,Signaling by activated point mutants of FGFR3,14,https://reactome.org/PathwayBrowser/#/R-HSA-1839130,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-190239,FGFR3 ligand binding and activation,14,https://reactome.org/PathwayBrowser/#/R-HSA-190239,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-190322,FGFR4 ligand binding and activation,14,https://reactome.org/PathwayBrowser/#/R-HSA-190322,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-190372,FGFR3c ligand binding and activation,13,https://reactome.org/PathwayBrowser/#/R-HSA-190372,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-190375,FGFR2c ligand binding and activation,14,https://reactome.org/PathwayBrowser/#/R-HSA-190375,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-2033514,FGFR3 mutant receptor activation,14,https://reactome.org/PathwayBrowser/#/R-HSA-2033514,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5654227,Phospholipase C-mediated cascade; FGFR3,14,https://reactome.org/PathwayBrowser/#/R-HSA-5654227,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5654228,Phospholipase C-mediated cascade; FGFR4,15,https://reactome.org/PathwayBrowser/#/R-HSA-5654228,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5654704,SHC-mediated cascade:FGFR3,21,https://reactome.org/PathwayBrowser/#/R-HSA-5654704,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5654706,FRS-mediated FGFR3 signaling,22,https://reactome.org/PathwayBrowser/#/R-HSA-5654706,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5654708,Downstream signaling of activated FGFR3,28,https://reactome.org/PathwayBrowser/#/R-HSA-5654708,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5654710,PI-3K cascade:FGFR3,19,https://reactome.org/PathwayBrowser/#/R-HSA-5654710,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5654712,FRS-mediated FGFR4 signaling,23,https://reactome.org/PathwayBrowser/#/R-HSA-5654712,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5654716,Downstream signaling of activated FGFR4,29,https://reactome.org/PathwayBrowser/#/R-HSA-5654716,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5654719,SHC-mediated cascade:FGFR4,22,https://reactome.org/PathwayBrowser/#/R-HSA-5654719,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5654720,PI-3K cascade:FGFR4,20,https://reactome.org/PathwayBrowser/#/R-HSA-5654720,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5654732,Negative regulation of FGFR3 signaling,30,https://reactome.org/PathwayBrowser/#/R-HSA-5654732,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5654733,Negative regulation of FGFR4 signaling,31,https://reactome.org/PathwayBrowser/#/R-HSA-5654733,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5654741,Signaling by FGFR3,43,https://reactome.org/PathwayBrowser/#/R-HSA-5654741,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5654743,Signaling by FGFR4,43,https://reactome.org/PathwayBrowser/#/R-HSA-5654743,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5655332,Signaling by FGFR3 in disease,25,https://reactome.org/PathwayBrowser/#/R-HSA-5655332,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5632681,Ligand-receptor interactions,12,https://reactome.org/PathwayBrowser/#/R-HSA-5632681,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5658034,HHAT G278V doesn't palmitoylate Hh-Np,4,https://reactome.org/PathwayBrowser/#/R-HSA-5658034,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9690406,Transcriptional regulation of testis differentiation,11,https://reactome.org/PathwayBrowser/#/R-HSA-9690406,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-379716,Cytosolic tRNA aminoacylation,24,https://reactome.org/PathwayBrowser/#/R-HSA-379716,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-379724,tRNA Aminoacylation,42,https://reactome.org/PathwayBrowser/#/R-HSA-379724,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5689896,Ovarian tumor domain proteases,39,https://reactome.org/PathwayBrowser/#/R-HSA-5689896,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9013418,RHOBTB2 GTPase cycle,23,https://reactome.org/PathwayBrowser/#/R-HSA-9013418,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9013422,RHOBTB1 GTPase cycle,23,https://reactome.org/PathwayBrowser/#/R-HSA-9013422,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9706574,RHOBTB GTPase Cycle,35,https://reactome.org/PathwayBrowser/#/R-HSA-9706574,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-1296072,Voltage gated Potassium channels,43,https://reactome.org/PathwayBrowser/#/R-HSA-1296072,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-381033,ATF6 (ATF6-alpha) activates chaperones,17,https://reactome.org/PathwayBrowser/#/R-HSA-381033,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-8874211,CREB3 factors activate genes,12,https://reactome.org/PathwayBrowser/#/R-HSA-8874211,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-8963889,Assembly of active LPL and LIPC lipase complexes,19,https://reactome.org/PathwayBrowser/#/R-HSA-8963889,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-8963899,Plasma lipoprotein remodeling,38,https://reactome.org/PathwayBrowser/#/R-HSA-8963899,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-422085,"Synthesis, secretion, and deacylation of Ghrelin",20,https://reactome.org/PathwayBrowser/#/R-HSA-422085,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-452723,Transcriptional regulation of pluripotent stem cells,24,https://reactome.org/PathwayBrowser/#/R-HSA-452723,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-380972,Energy dependent regulation of mTOR by LKB1-AMPK,29,https://reactome.org/PathwayBrowser/#/R-HSA-380972,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5083627,Defective LARGE causes MDDGA6 and MDDGB6,2,https://reactome.org/PathwayBrowser/#/R-HSA-5083627,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-2534343,Interaction With Cumulus Cells And The Zona Pellucida,11,https://reactome.org/PathwayBrowser/#/R-HSA-2534343,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-427601,Multifunctional anion exchangers,9,https://reactome.org/PathwayBrowser/#/R-HSA-427601,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5619046,Defective SLC26A4 causes Pendred syndrome (PDS),1,https://reactome.org/PathwayBrowser/#/R-HSA-5619046,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-111446,Activation of BIM and translocation to mitochondria ,3,https://reactome.org/PathwayBrowser/#/R-HSA-111446,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-111453,BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members,9,https://reactome.org/PathwayBrowser/#/R-HSA-111453,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-8862803,Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models,30,https://reactome.org/PathwayBrowser/#/R-HSA-8862803,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-8863678,Neurodegenerative Diseases,30,https://reactome.org/PathwayBrowser/#/R-HSA-8863678,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-8952158,RUNX3 regulates BCL2L11 (BIM) transcription,5,https://reactome.org/PathwayBrowser/#/R-HSA-8952158,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9614657,FOXO-mediated transcription of cell death genes,20,https://reactome.org/PathwayBrowser/#/R-HSA-9614657,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9645723,Diseases of programmed cell death,87,https://reactome.org/PathwayBrowser/#/R-HSA-9645723,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9734009,Defective Intrinsic Pathway for Apoptosis,33,https://reactome.org/PathwayBrowser/#/R-HSA-9734009,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9617629,Regulation of FOXO transcriptional activity by acetylation,14,https://reactome.org/PathwayBrowser/#/R-HSA-9617629,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-975578,Reactions specific to the complex N-glycan synthesis pathway,10,https://reactome.org/PathwayBrowser/#/R-HSA-975578,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-375281,Hormone ligand-binding receptors,13,https://reactome.org/PathwayBrowser/#/R-HSA-375281,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9006115,Signaling by NTRK2 (TRKB),37,https://reactome.org/PathwayBrowser/#/R-HSA-9006115,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9028731,Activated NTRK2 signals through FRS2 and FRS3,18,https://reactome.org/PathwayBrowser/#/R-HSA-9028731,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-1475029,Reversible hydration of carbon dioxide,12,https://reactome.org/PathwayBrowser/#/R-HSA-1475029,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-1295596,Spry regulation of FGF signaling,16,https://reactome.org/PathwayBrowser/#/R-HSA-1295596,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-74259,Purine catabolism,20,https://reactome.org/PathwayBrowser/#/R-HSA-74259,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-8956319,Nucleotide catabolism,38,https://reactome.org/PathwayBrowser/#/R-HSA-8956319,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5620971,Pyroptosis,27,https://reactome.org/PathwayBrowser/#/R-HSA-5620971,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9679504,Translation of Replicase and Assembly of the Replication Transcription Complex,17,https://reactome.org/PathwayBrowser/#/R-HSA-9679504,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9694676,Translation of Replicase and Assembly of the Replication Transcription Complex,20,https://reactome.org/PathwayBrowser/#/R-HSA-9694676,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-428540,Activation of RAC1,13,https://reactome.org/PathwayBrowser/#/R-HSA-428540,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-8985801,Regulation of cortical dendrite branching,4,https://reactome.org/PathwayBrowser/#/R-HSA-8985801,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-8963684,Tyrosine catabolism,5,https://reactome.org/PathwayBrowser/#/R-HSA-8963684,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-8963691,Phenylalanine and tyrosine metabolism,11,https://reactome.org/PathwayBrowser/#/R-HSA-8963691,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-163680,AMPK inhibits chREBP transcriptional activation activity,14,https://reactome.org/PathwayBrowser/#/R-HSA-163680,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-2151209,Activation of PPARGC1A (PGC-1alpha) by phosphorylation,10,https://reactome.org/PathwayBrowser/#/R-HSA-2151209,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9613354,Lipophagy,9,https://reactome.org/PathwayBrowser/#/R-HSA-9613354,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-164938,Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters,22,https://reactome.org/PathwayBrowser/#/R-HSA-164938,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
